,index,application,sm_app_clock,gr_engine_active,sm_active,sm_occupancy,TENSO,dram_active,fp64_active,fp32_active,FP16A,pcie_tx_bytes,pcie_rx_bytes,gpu_utilization,mem_copy_utilization,MUSAM,GUSAM,power_usage,total_energy_consumption,run_time,fp_active
2159,2159,stencil,907,0.999960566,0,0,0,0.745113246,0.10798272,0.438732053,0,24466131.55,49467841.33,97.76845298,93.8190091,93.59251769,96.73811931,180.3173033,1148.181,21.17666667,0.438732053
2160,2160,stencil,915,1,0,0,0,0.745113246,0.10798272,0.435949468,0,24466131.55,49467841.33,100,97,97,99,181.2847207,404.137,21.55,0.435949468
2161,2161,stencil,922,0.999584838,0,0,0,0.751250301,0.10798272,0.438433213,0,24998207.96,50408061.8,97.51624549,95.58002407,94.74127557,96.51744886,179.7310373,1118.587,21.67666667,0.438433213
2162,2162,stencil,930,0.999726351,0,0,0,0.746795045,0.10798272,0.437309685,0,23784774.64,48085213.1,97.39301802,96.45720721,96.07094595,96.38626126,181.0745394,1123.803,21.33666667,0.437309685
2163,2163,stencil,937,1,0,0,0,0.3595,0.10798272,0.4325,0,7594226.5,18122586,100,99.3740458,99,99,181.5453244,603.1,21.14666667,0.4325
2164,2164,stencil,945,0.9997078,0,0,0,0.759133877,0.10798272,0.431798603,0,24427237.33,47958219.44,98.45750873,98.10826542,98.01629802,97.46216531,181.2387835,1118.31,21.45,0.431798603
2165,2165,stencil,952,0.999920091,0,0,0,0.751812785,0.10798272,0.424591324,0,24826295.86,48311218.14,97.9783105,97.68949772,97.66324201,97.00456621,180.4109909,1138.2,21.29333333,0.424591324
2166,2166,stencil,960,0.99996124,0,0,0,0.739067553,0.10798272,0.408572536,0,25182049.35,49801518.75,98.71871539,98.57475083,98.56035437,97.73311185,177.3374485,1136.711,20.82,0.408572536
2167,2167,stencil,967,0.999928571,0,0,0,0.734675737,0.10798272,0.405675737,0,25361686.6,49743036.95,97.35147392,97.21655329,97.19727891,96.39569161,176.2717154,1143.582,21.10666667,0.405675737
2168,2168,stencil,975,0.999995652,0,0,0,0.72431413,0.10798272,0.394995652,0,23738317.77,47558158.19,98.21630435,97.86956522,97.83804348,97.25652174,175.3195109,1152.829,21.20666667,0.394995652
2169,2169,stencil,982,0.999894327,0,0,0,0.712231368,0.10798272,0.388269188,0,24084447.34,47631266.86,98.57619577,98.34482759,98.32703003,97.50611791,172.6301568,1147.206,21.01,0.388269188
2170,2170,stencil,990,1,0,0,0,0.52,0.10798272,0.3815,0,20883356.72,40296054.5,100,100,100,99,175.8960556,293.137,21.40333333,0.3815
2171,2171,stencil,997,1,0,0,0,0.711793717,0.10798272,0.381980105,0,24957955.47,48928796.02,97.98429319,97.77486911,97.7486911,96.99790576,173.4217906,1160.804,20.55333333,0.381980105
2172,2172,stencil,1005,0.991939181,0,0,0,0.707552047,0.10798272,0.373566082,0,31505669.59,117034257.3,97.79415205,97.63040936,97.6,96.81754386,173.2372819,1167.306,21.27666667,0.373566082
2173,2173,stencil,1012,1,0,0,0,0.711679552,0.10798272,0.375283825,0,23896894.8,48001387.83,97.91658189,97.7456765,97.72126144,96.90335707,173.8256724,1157.999,21,0.375283825
2174,2174,stencil,1020,0.999977683,0,0,0,0.711739639,0.10798272,0.371314559,0,23847896.48,48390931.31,97.69394261,97.56004251,98.11370882,97.36556854,172.0171796,1146.004,20.98,0.371314559
2175,2175,stencil,1027,0.999806593,0,0,0,0.710762637,0.10798272,0.370062637,0,25466758.38,49854433.98,98.08681319,97.89450549,97.84395604,97.1032967,176.1789901,1176.687,20.99333333,0.370062637
2176,2176,stencil,1035,0.999843424,0,0,0,0.713510438,0.10798272,0.365913361,0,25637151.2,49002061.18,98.42693111,98.20250522,98.16388309,97.34655532,175.7193601,1172.136,20.96666667,0.365913361
2177,2177,stencil,1042,1,0,0,0,0.715263479,0.10798272,0.364925738,0,24863513.64,49212759.05,97.7619532,97.5584944,97.525941,96.78636826,173.1267213,1159.322,21.09333333,0.364925738
2178,2178,stencil,1050,1,0,0,0,0.719667627,0.10798272,0.360798271,0,25560748.51,51142778.4,98.02497598,97.71950048,97.67050913,97.06532181,174.6755889,1161.989,20.51,0.360798271
2179,2179,stencil,1057,0.999877005,0,0,0,0.71235508,0.10798272,0.359906952,0,25202555.32,49720168.23,97.54438503,97.20641711,97.15828877,96.52620321,173.7161957,1165.043,20.86666667,0.359906952
2180,2180,stencil,1065,0.996063627,0,0,0,0.713988335,0.10798272,0.35492895,0,29320149.09,81852953.61,98.0911983,97.95546129,97.93849417,97.10604454,174.2092768,1161.303,20.85333333,0.35492895
2181,2181,stencil,1072,0.999990836,0,0,0,0.711979381,0.10798272,0.355351661,0,25057307.65,49289504.78,97.35853379,97.22222222,97.22222222,96.40091638,173.8490206,1167.397,20.35,0.355351661
2182,2182,stencil,1080,0.923055556,0,0,0,0.001444444,0.10798272,0.323277778,0,50614.77778,96891.16667,100,100,100,99,176.7713889,393.795,20.48666667,0.323277778
2183,2183,stencil,1087,0.999911735,0,0,0,0.716993982,0.10798272,0.350645938,0,24525341.06,48524784.19,96.9338014,96.56068205,96.61985958,96.2106319,176.3377282,1174.481,20.85333333,0.350645938
2184,2184,stencil,1095,0.999885033,0,0,0,0.71760846,0.10798272,0.346937093,0,25568221.8,50667445.27,97.35357918,97.21041215,97.18872017,96.39804772,176.1553178,1174.328,20.64333333,0.346937093
2185,2185,stencil,1102,1,0,0,0,0.723232821,0.10798272,0.346327179,0,24947727.13,49931489.84,97.73948718,97.51794872,97.51794872,96.76923077,172.9306656,1151.731,20.27,0.346327179
2186,2186,stencil,1110,0.99985307,0,0,0,0.716645833,0.10798272,0.342348684,0,24924979.49,49146435.9,98.06140351,97.79824561,97.67105263,97.10745614,175.1789901,1172.042,20.98666667,0.342348684
2187,2187,stencil,1117,0.999889357,0,0,0,0.719542677,0.10798272,0.341790306,0,25863679.07,50442925.49,98.47839831,98.32665964,98.32665964,97.48366702,176.6261286,1172.029,20.5,0.341790306
2188,2188,stencil,1125,1,0,0,0,0.717150249,0.10798272,0.337942289,0,25532207.35,50486725.66,97.69154229,97.47263682,97.35721393,96.6358209,177.9649493,1183.479,20.55666667,0.337942289
2189,2189,stencil,1132,0.919111111,0,0,0,0.722777778,0.10798272,0.310296296,0,52226185.56,303524117.1,100,100,100,99,177.8643704,299.521,20.52666667,0.310296296
2190,2190,stencil,1140,0.999862105,0,0,0,0.72042,0.10798272,0.333730526,0,27169137.15,51980821.41,98.05368421,97.83263158,97.76105263,97.07894737,178.8153537,1190.636,20.45333333,0.333730526
2191,2191,stencil,1147,1,0,0,0,0.026631579,0.10798272,0.332068421,0,941688.1895,1875051.737,100,100,100,99,178.74515,494.001,20.85666667,0.332068421
2192,2192,stencil,1155,0.999620133,0,0,0,0.719134853,0.10798272,0.329363723,0,25745272.26,52067704.38,98.05508072,97.78157645,97.81861349,97.06837607,180.3571206,1198.84,20.88666667,0.329363723
2193,2193,stencil,1162,0.999789407,0,0,0,0.724123581,0.10798272,0.329519546,0,26047537.26,50442773.65,97.51576293,97.29129887,97.29129887,96.55989912,181.4662106,1206.314,20.45,0.329519546
2194,2194,stencil,1170,0.999952328,0,0,0,0.717403548,0.10798272,0.325706208,0,26010885.9,50525861.14,98.18403548,98.07538803,98.03215078,97.19955654,182.4005687,1210.577,21.15333333,0.325706208
2195,2195,stencil,1177,0.999909563,0,0,0,0.723886694,0.10798272,0.325407484,0,26003884.15,51895693.13,97.44698545,97.17567568,97.0997921,96.38669439,182.9241393,1221.979,20.93666667,0.325407484
2196,2196,stencil,1185,1,0,0,0,0.719016094,0.10798272,0.321793991,0,25285481.31,50746959.15,97.73497854,97.53755365,97.51287554,96.70815451,184.40778,1232.95,20.72,0.321793991
2197,2197,stencil,1192,0.999962702,0,0,0,0.722888105,0.10798272,0.3214375,0,25041162.83,49716711.26,97.3608871,96.94959677,96.9233871,96.39516129,186.4649224,1234.273,20.67333333,0.3214375
2198,2198,stencil,1200,0.999413719,0,0,0,0.720708467,0.10798272,0.317818864,0,25628369.73,51179872.94,97.2357985,96.91318328,96.91318328,96.2357985,186.4810375,1233.251,20.77333333,0.317818864
2199,2199,stencil,1207,0.8908,0,0,0,0.5948,0.10798272,0.28295,0,50323337.2,315711128.4,100,100,100,99,187.64635,322.032,20.47666667,0.28295
2200,2200,stencil,1215,0.999551893,0,0,0,0.721090354,0.10798272,0.314406593,0,25006920.11,50860054.64,98.08913309,97.89010989,97.86691087,97.10744811,188.1928376,1246.94,20.76333333,0.314406593
2201,2201,stencil,1222,0.99602714,0,0,0,0.719021921,0.10798272,0.312859081,0,57783289.17,51249677.09,97.3736952,97.10647182,97.07306889,96.34759916,191.8673914,1279.122,20.56666667,0.312859081
2202,2202,stencil,1230,0.99994822,0,0,0,0.724868393,0.10798272,0.310885653,0,25642890.35,50949049.65,98.29773463,98.13915858,98.14455232,97.35167206,189.9491791,1259.695,21.12,0.310885653
2203,2203,stencil,1237,0.999912953,0,0,0,0.722711917,0.10798272,0.310437306,0,25565226.77,50149829.15,98.19689119,97.96891192,97.96891192,97.16891192,192.3609492,1276.209,20.68666667,0.310437306
2204,2204,stencil,1245,0.999668172,0,0,0,0.725717833,0.10798272,0.307326185,0,26489256.67,51945631.06,98.02595937,97.88374718,97.88374718,97.02595937,191.9606535,1275.349,20.66,0.307326185
2205,2205,stencil,1252,0.99999609,0,0,0,0.723213099,0.10798272,0.30698045,0,25768613.88,51125639.36,98.2971652,98.01759531,97.99608993,97.26588465,195.9439345,1295.529,20.15,0.30698045
2206,2206,stencil,1260,0.999600219,0,0,0,0.723982475,0.10798272,0.303484118,0,25103029.9,51766626.48,98.12705367,97.9101862,97.84008762,97.07228916,198.6893823,1309.294,20.67333333,0.303484118
2207,2207,stencil,1267,1,0,0,0,0.727027263,0.10798272,0.303392585,0,26155317.67,51921438.28,98.0348964,97.86259542,97.86259542,97.0348964,200.7910382,1322.752,20.49,0.303392585
2208,2208,stencil,1275,1,0,0,0,0.728503619,0.10798272,0.300336091,0,26969040.24,53011367.85,97.53464323,97.31127198,97.31127198,96.53464323,199.5332503,1321.892,21.09666667,0.300336091
2209,2209,stencil,1282,0.999681818,0,0,0,0.721953349,0.10798272,0.299843301,0,25667882.08,49881683.5,96.87559809,96.58851675,96.58851675,95.90669856,202.7990837,1345.733,21.08,0.299843301
2210,2210,stencil,1290,0.997767296,0,0,0,0.727841719,0.10798272,0.296438155,0,43026801.54,51977271.49,98.15828092,97.94549266,97.88259958,97.16037736,201.680826,1336.855,20.47333333,0.296438155
2211,2211,stencil,1297,0.999992901,0,0,0,0.727681542,0.10798272,0.296818458,0,26713360.78,52129409.93,98.02231237,97.69269777,97.69269777,97.10141988,205.0506217,1359.075,20.73,0.296818458
2212,2212,stencil,1305,1,0,0,0,0.7278,0.10798272,0.293645745,0,26556997.02,52262205.9,98.03297872,97.87234043,97.87234043,97.08510638,203.9772723,1347.323,20.50666667,0.293645745
2213,2213,stencil,1312,0.898684211,0,0,0,0.001263158,0.10798272,0.264052632,0,42963.15789,85926.31579,100,100,100,99,210.5807895,468.924,20.94,0.264052632
2214,2214,stencil,1320,0.917222222,0,0,0,0.003611111,0.10798272,0.266333333,0,237692,297297,100,100,100,99,208.9767778,460.027,20.74333333,0.266333333
2215,2215,stencil,1327,1,0,0,0,0.734086458,0.10798272,0.290078125,0,26672832.79,53035732.18,97.98541667,97.89166667,97.89166667,97.003125,213.3112875,1410.344,20.90666667,0.290078125
2216,2216,stencil,1335,0.999283599,0,0,0,0.725233485,0.10798272,0.287137813,0,26383724.67,52925482.05,97.90432802,97.57630979,97.57630979,96.90888383,210.6821617,1395.098,20.35333333,0.287137813
2217,2217,stencil,1342,0.999994753,0,0,0,0.732850997,0.10798272,0.286958027,0,27036905.27,53062120.56,98.09653725,97.93599161,97.93599161,97.10807975,217.4748416,1437.193,20.84,0.286958027
2218,2218,stencil,1350,0.999970999,0,0,0,0.733175081,0.10798272,0.284250269,0,26570355.56,53547884.9,98.24704619,98.1783029,98.16111708,97.26423201,213.8274028,1413.112,20.70666667,0.284250269
2219,2219,stencil,1357,0.999914962,0,0,0,0.732607104,0.10798272,0.283836383,0,26190287.55,52204484.83,98.15285253,97.84499462,97.84499462,97.15285253,220.6550161,1458.13,20.7,0.283836383
2220,2220,stencil,1365,0.994566703,0,0,0,0.727346196,0.10798272,0.279716648,0,66414410.3,52131674.5,97.69680265,97.44101433,97.44101433,96.73869901,217.8780584,1446.576,20.46666667,0.279716648
2221,2221,stencil,1372,0.999748315,0,0,0,0.723269663,0.10798272,0.280826966,0,26239178.06,50754643.82,98.5258427,98.33370787,98.31235955,97.55168539,223.2130966,1471.108,20.28666667,0.280826966
2222,2222,stencil,1380,1,0,0,0,0.730111446,0.10798272,0.278099398,0,26544602.39,52062520.19,98.42369478,98.2248996,98.2248996,97.43172691,220.6372329,1456.538,20.98,0.278099398
2223,2223,stream,510,0.999761029,0,0,0,0.423084559,0.012904412,0.025815258,0,12942210.93,12379321.32,96.41360294,64.52022059,64.47702206,95.46415441,51.25950461,201.57,3.93525,0.012904412
2224,2224,stream,517,0.999857539,0,0,0,0.411546716,0.01285754,0.025235893,0,12369150.01,11699459.39,96.79000925,64.80943571,64.72340426,95.79000925,51.36925096,203.801,3.93116,0.01285754
2225,2225,stream,525,0.991698113,0,0,0,0.234654993,0.011679245,0.025,0,8100123.046,7395207.022,100,67.32884097,67,99,51.20186766,134.879,3.92754,0.011679245
2226,2226,stream,532,0.999843429,0,0,0,0.418064305,0.011971109,0.024769805,0,12643613.27,12372807.22,96.25256291,65.19384902,64.41472507,95.28984157,51.53494771,202.971,3.92297,0.011971109
2227,2227,stream,540,0.996446281,0,0,0,0.393926999,0.012,0.012347108,0,14653646.82,15301464.36,88.80027548,60.37465565,59.37465565,87.86501377,44.28669677,163.175,3.91943,0.012
2228,2228,stream,547,0.999864407,0,0,0,0.417340866,0.011954802,0.024135593,0,13519665.08,12802809.59,96.74199623,65.69962335,64.74764595,95.75235405,51.78542873,202.645,3.91588,0.011954802
2229,2229,stream,555,0.999646623,0,0,0,0.41640148,0.011911193,0.023951897,0,13151849.06,12340965.88,96.36725254,65.45420907,64.48288622,95.39592969,51.77305866,203.073,3.91142,0.011911193
2230,2230,stream,562,0.999698984,0,0,0,0.412256695,0.011823638,0.023266851,0,13564020.87,12591851.5,96.28993536,65.42289935,64.40720222,95.31024931,51.87685368,203.132,3.90919,0.011823638
2231,2231,stream,570,0.999872811,0,0,0,0.418265438,0.011374194,0.023152995,0,12562272.11,12162353.15,95.79815668,65.05437788,64.09769585,94.84147465,51.96418414,204.556,3.90557,0.011374194
2232,2232,stream,577,0.999852036,0,0,0,0.437139027,0.011952334,0.024105263,0,12963077.78,11930158.81,96.43098312,67.45382324,67.4061569,95.4448858,53.19315657,198.707,3.73272,0.011952334
2233,2233,stream,585,0.99985826,0,0,0,0.439823069,0.011953079,0.023632454,0,13553506.43,13126289.57,96.63734115,67.66471163,67.53665689,95.64125122,53.29145498,199.628,3.72982,0.011953079
2234,2234,stream,592,0.999820562,0,0,0,0.440505334,0.011919496,0.023270611,0,13944685.63,12896047.56,96.2657614,67.61008729,67.28612997,95.2657614,53.32391823,199.121,3.72724,0.011919496
2235,2235,stream,600,0.999930279,0,0,0,0.448640437,0.011217131,0.023103586,0,12555633.18,11959092.65,96.38047809,67.79581673,67.32968127,95.38446215,53.44867805,199.721,3.72439,0.011217131
2236,2236,stream,607,0.999865103,0,0,0,0.441956012,0.010898338,0.02311828,0,13445408.49,12663003.79,95.94428152,67.73900293,67.07917889,92.67741935,53.39267561,199.454,3.72311,0.010898338
2237,2237,stream,615,0.999933548,0,0,0,0.459814579,0.01192283,0.024315113,0,13899349.43,13077346.42,96.42765273,72.86709539,72.24222937,95.42765273,55.74604851,190.069,3.41493,0.01192283
2238,2238,stream,622,0.999887339,0,0,0,0.480662019,0.011935622,0.024207082,0,13919354.96,12696985.96,96.16416309,72.90343348,72.0193133,95.22854077,55.78218496,190.514,3.41306,0.011935622
2239,2239,stream,630,0.999334036,0,0,0,0.476964175,0.011936776,0.024126449,0,13816734.25,12431318.76,96.10748156,72.9662803,71.98208641,95.10748156,55.86566856,191.791,3.4111,0.011936776
2240,2240,stream,637,0.999884615,0,0,0,0.477724177,0.011907692,0.023754945,0,15339696.23,13773464.44,95.37142857,72.36923077,71.41428571,94.41648352,55.88948958,191.948,3.40951,0.011907692
2241,2241,stream,645,0.999797048,0,0,0,0.503639605,0.01292374,0.025317344,0,15653498.22,12572541.43,96.77367774,77.35670357,75.60885609,95.78843788,58.08202651,182.808,3.14807,0.01292374
2242,2242,stream,652,0.999659864,0,0,0,0.518622447,0.012227891,0.02519161,0,14420958.38,12157954.76,95.08843537,75.96371882,75.96371882,91.49886621,57.96301206,183.82,3.14601,0.012227891
2243,2243,stream,660,0.999690613,0,0,0,0.521206256,0.012015064,0.025162225,0,14567770.68,13341195.85,95.91193511,76.54461182,76.54461182,94.96060255,58.1764421,181.509,3.14504,0.012015064
2244,2244,stream,667,0.999836854,0,0,0,0.486137323,0.011943662,0.024431925,0,14411391.97,13253409.79,95.907277,76.65962441,76.65962441,95.00234742,58.20562724,183.015,3.14341,0.011943662
2245,2245,stream,675,0.997401731,0,0,0,0.51510136,0.012906057,0.02615204,0,13865710.76,12950910.98,95.14833127,80.74536465,79.75030902,94.15327565,60.22318817,177.443,2.91637,0.012906057
2246,2246,stream,682,0.999759351,0,0,0,0.555152119,0.012918953,0.025970075,0,14985872.24,13527847.71,95.90773067,81.53740648,80.49875312,94.9127182,60.42313751,176.055,2.91569,0.012918953
2247,2247,stream,690,0.999908642,0,0,0,0.548614818,0.013,0.025277778,0,14743727.29,13687898.91,94.81234568,80.48024691,79.49382716,93.88395062,60.47718561,175.935,2.91473,0.013
2248,2248,stream,697,0.998017199,0,0,0,0.528652332,0.012921376,0.025208846,0,15333695.93,12278675.62,95.37837838,80.997543,80.01474201,94.43243243,60.52227578,177.449,2.91272,0.012921376
2249,2249,stream,705,0.999766532,0,0,0,0.529251013,0.013107963,0.02720108,0,15834219.3,12629526.9,95.64777328,85.07962213,84.16734143,94.7611336,62.77275854,169.87,2.71031,0.013107963
2250,2250,stream,712,0.9997227,0,0,0,0.59275431,0.012925288,0.026788794,0,14371398.98,13098277.01,95.29597701,84.68247126,83.70114943,94.31465517,62.76221279,168.948,2.70885,0.012925288
2251,2251,stream,720,0.99971496,0,0,0,0.667300785,0.012897638,0.026294489,0,12947434.61,13009161.51,94.7984252,84.38110236,83.37637795,93.72283465,62.93085538,169.138,2.70816,0.012897638
2252,2252,stream,727,0.999826266,0,0,0,0.571998633,0.012911081,0.026284542,0,16109654.62,13439592.83,94.6880985,84.19699042,83.24487004,93.71135431,62.99984303,169.292,2.70681,0.012911081
2253,2253,stream,735,0.999785617,0,0,0,0.673312079,0.013504749,0.027230666,0,15436564.53,10204260.1,95.85345997,88.10312076,87.13839891,94.90909091,64.41142246,165.493,2.57795,0.013504749
2254,2254,stream,742,0.999832095,0,0,0,0.639814263,0.013043091,0.027276375,0,15842536.51,13992267.75,94.72659733,86.98365527,86.25557207,93.80237741,64.60750958,164.494,2.57704,0.013043091
2255,2255,stream,750,0.999570815,0,0,0,0.649543633,0.01290701,0.026749643,0,18225487.65,15626209.91,94.35479256,86.64091559,86.24463519,93.42346209,64.49163198,167.2,2.57641,0.01290701
2256,2256,stream,757,0.999730027,0,0,0,0.557509642,0.012874656,0.026400827,0,14534342.68,13523428.76,94.37741047,86.74104683,86.35261708,93.46556474,64.75186854,166.317,2.57569,0.012874656
2257,2257,stream,765,0.999712121,0,0,0,0.629556061,0.013915152,0.027948486,0,16088261.2,13100318.25,94.60606061,90.75454545,90.68484848,93.67575758,66.69373008,160.467,2.42795,0.013915152
2258,2258,stream,772,0.999384024,0,0,0,0.649322581,0.01389401,0.027500769,0,15856444.78,14359331.27,94.1797235,90.36866359,90.29953917,93.24884793,66.63241152,162.28,2.42732,0.01389401
2259,2259,stream,780,0.999886364,0,0,0,0.643759093,0.013589394,0.027374243,0,15747955.44,14324514.31,93.89242424,90.04242424,89.98030303,92.95454545,66.66096457,162.682,2.42685,0.013589394
2260,2260,stream,787,0.999727952,0,0,0,0.661168908,0.013013453,0.027322871,0,14589642.2,13105444.36,93.81913303,90.04484305,89.97309417,92.81913303,66.57010453,161.498,2.42608,0.013013453
2261,2261,stream,795,0.999877709,0,0,0,0.70065015,0.013826626,0.028402478,0,15092897.25,13287695.57,92.5619195,92.61919505,92.39009288,91.63312693,68.34096116,159.336,2.29537,0.013826626
2262,2262,stream,802,0.995024076,0,0,0,0.707382022,0.013845907,0.02823114,0,15107860.6,13422924.19,93.66934189,93.41091493,93.40288925,92.64526485,68.87028703,157.801,2.295,0.013845907
2263,2263,stream,810,0.99528013,0,0,0,0.688729643,0.013820847,0.027630294,0,15479794.92,14077245.42,94.38436482,94.31270358,94.24104235,93.46416938,68.89073929,157.813,2.2946,0.013820847
2264,2264,stream,817,0.999663461,0,0,0,0.68265705,0.014,0.02679968,0,15249177.15,13814280.33,93.55608974,93.51762821,93.44230769,92.66987179,68.99791508,157.859,2.29429,0.014
2265,2265,stream,825,0.995353754,0,0,0,0.828171936,0.013889328,0.028440711,0,13197110.72,13273357.62,94.49407115,94.68972332,94.61264822,93.52173913,71.06238471,153.82,2.17603,0.013889328
2266,2266,stream,832,0.999816993,0,0,0,0.661271241,0.013885621,0.028418301,0,16464809.84,15403427.9,94.19444444,94.12418301,94.05392157,93.20261438,70.95501905,155.479,2.17575,0.013885621
2267,2267,stream,840,0.999742659,0,0,0,0.764587219,0.013903282,0.028295338,0,13982786.18,12568305.57,93.98100173,94.02417962,93.96200345,93.03454231,71.07969565,155.69,2.17547,0.013903282
2268,2268,stream,847,0.999783151,0,0,0,0.621987519,0.013890796,0.028355695,0,9416314.672,9036074.666,94.19656786,94.00936037,94.00936037,93.19656786,71.30343659,154.38,2.17527,0.013890796
2269,2269,stream,855,0.999749019,0,0,0,0.849123528,0.014615686,0.028999999,0,13573793.98,13154154.51,91.61176471,92.03529412,91.85098039,90.70392157,73.58596488,149.217,2.05892,0.014615686
2270,2270,stream,862,0.999819614,0,0,0,0.740765322,0.013994746,0.029366024,0,14278247,12398980.64,91.6619965,91.82661996,91.74430823,90.77583187,73.26328243,152.193,2.05881,0.013994746
2271,2271,stream,870,0.999812499,0,0,0,0.83064464,0.013875,0.029023214,0,10777623.85,9400764.698,93.53392857,93.94285714,93.875,92.6,73.61878278,152.247,2.0586,0.013875
2272,2272,stream,877,0.999780356,0,0,0,0.705189284,0.014,0.027926786,0,15884520.64,16151503.6,93.475,93.325,93.325,92.31964286,73.84851503,149.507,2.05838,0.014
2273,2273,stream,885,0.999564899,0,0,0,0.770464353,0.014559415,0.029164533,0,15962368.06,14140714.51,93.18829982,93.46435101,93.19926874,92.21572212,75.16458652,149.459,1.99445,0.014559415
2274,2274,stream,892,0.999738973,0,0,0,0.712511024,0.013871324,0.029397058,0,18943353.43,13714446.35,92.75919118,93.33272059,93.16911765,91.84742647,75.17591339,149.343,1.99445,0.013871324
2275,2275,stream,900,1,0,0,0,0.727155677,0.013871795,0.02908608,0,15847743.7,13608322.21,93.58241758,93.80952381,93.74358974,92.55494505,75.18893579,149.413,1.99431,0.013871795
2276,2276,stream,907,0.998203094,0,0,0,0.83266731,0.01397679,0.027566732,0,11924440.04,10952044.18,92.93617021,92.76595745,92.68085106,92.0212766,75.40901383,149.814,1.99414,0.01397679
2277,2277,stream,915,0.999801999,0,0,0,0.788354001,0.014,0.028709999,0,14318217.03,13163876,92.44,92.356,92.356,91.524,76.44340639,148.73,1.94412,0.014
2278,2278,stream,922,0.999806284,0,0,0,0.65015009,0.014,0.028736474,0,17058387.79,11959516.06,92.17277487,92.82547993,92.71902269,91.21291449,76.52170752,148.496,1.94407,0.014
2279,2279,stream,930,0.999761029,0,0,0,0.872834561,0.013897059,0.028384192,0,20363327.63,15651928.61,92.95220588,93.58823529,93.58823529,91.87867647,76.57976549,147.752,1.944,0.013897059
2280,2280,stream,937,0.998437378,0,0,0,0.873726398,0.014,0.027894028,0,14541108.38,13077068.55,92.87668593,93.58574181,93.39306358,91.83815029,77.6621527,148.202,1.92115,0.014
2281,2281,stream,945,0.999788417,0,0,0,0.89890869,0.013844098,0.028000001,0,9425221.78,8819985.993,93.03340757,93.88864143,93.88864143,90.18930958,77.74189746,148.142,1.92097,0.013844098
2282,2282,stream,952,0.999701853,0,0,0,0.739664815,0.013870371,0.028400001,0,20095151.68,14308280.26,92.74259259,92.59259259,92.59259259,91.74259259,77.71993735,149.661,1.92088,0.013870371
2283,2283,stream,960,0.999769722,0,0,0,0.836004267,0.013761194,0.028434969,0,11784113.11,10409473.53,91.47974414,92.1108742,92.1108742,90.47974414,77.51372029,148.537,1.92079,0.013761194
2284,2284,stream,967,0.999815891,0,0,0,0.845655041,0.013891473,0.028362404,0,18460511.41,16483892.33,92.24418605,93.00775194,93.00775194,91.3255814,78.31607754,150.606,1.91174,0.013891473
2285,2285,stream,975,0.999519453,0,0,0,0.834239304,0.013785993,0.026947472,0,15585042.47,13811799.95,92.22568093,92.92023346,92.92023346,91.31712062,78.37781651,149.896,1.91165,0.013785993
2286,2286,stream,982,0.99925095,0,0,0,0.836980992,0.013821293,0.027355514,0,15227531.28,13559601.38,91.20532319,91.93536122,91.93536122,90.20532319,78.26387185,149.835,1.91149,0.013821293
2287,2287,stream,990,0.999717307,0,0,0,0.854863464,0.013938462,0.026636539,0,15050176.74,13301963.57,92.98269231,92.90384615,92.90384615,91.98269231,78.71323515,150.046,1.91139,0.013938462
2288,2288,stream,997,0.996580769,0,0,0,0.821255772,0.012921154,0.027176924,0,15618677.01,14103271.62,94.09230769,93.90769231,93.84615385,93.09230769,78.99243158,151.136,1.90554,0.012921154
2289,2289,stream,1005,0.999658396,0,0,0,0.78829962,0.012751909,0.027458016,0,15256148.36,13896052.83,91.15458015,91.24045802,91.15458015,90.06870229,78.75461597,150.811,1.9054,0.012751909
2290,2290,stream,1012,0.993393257,0,0,0,0.82283521,0.012925094,0.026509364,0,15607156.75,14099617.96,91.19101124,91.00749064,90.91573034,90.28277154,79.01439154,151.533,1.9052,0.012925094
2291,2291,stream,1020,0.999888889,0,0,0,0.78833525,0.012800767,0.026390805,0,15277302.09,13877926.16,92.16475096,92.34482759,92.25478927,91.18007663,78.96389086,149.941,1.90872,0.012800767
2292,2292,stream,1027,0.999833977,0,0,0,0.834212354,0.012824325,0.026361004,0,15009977.82,13409769.85,91.61389961,91.89189189,91.89189189,90.61389961,78.79950161,151.909,1.90859,0.012824325
2293,2293,stream,1035,0.999721442,0,0,0,0.79762124,0.012895792,0.026256514,0,15309627.17,13585085.8,93.9739479,93.8496994,93.78757515,93.03607214,79.38607787,150.024,1.90842,0.012895792
2294,2294,stream,1042,0.999750988,0,0,0,0.819885376,0.012897233,0.026000001,0,16176802.23,14479986.57,93.6027668,93.51778656,93.27470356,92.43873518,79.85196826,150.888,1.90455,0.012897233
2295,2295,stream,1050,0.999693999,0,0,0,0.785996002,0.013,0.025722001,0,15699262.98,13068254.68,93.18,94.192,94.104,92.312,79.95574702,149.178,1.90444,0.013
2296,2296,stream,1057,0.989254204,0,0,0,0.895044859,0.012902804,0.025325234,0,9309741.034,8029040.327,93.42429907,94.18691589,94.18691589,92.44672897,80.09303035,151.112,1.90041,0.012902804
2297,2297,stream,1065,0.999694386,0,0,0,0.91586694,0.012891892,0.025,0,16976724,14930840.09,91.64033264,92.51559252,92.30769231,90.74012474,80.16645402,151.036,1.90031,0.012891892
