,application,sm_app_clock,gr_engine_active,sm_active,sm_occupancy,TENSO,dram_active,fp64_active,fp32_active,FP16A,pcie_tx_bytes,pcie_rx_bytes,gpu_utilization,mem_copy_utilization,MUSAM,GUSAM,power_usage,total_energy_consumption,run_time,fp_active,predicted_power_usage,predicted_run_time,energy,predicted_energy
1893,spmv,667,0.999843692,0,0,0,0.618318182,0.10798272,0.077666048,0,22109733.77,41588670.22,98.98794063,81.0825603,81.0825603,98.00324675,103.8519351,1643.559,27.04,0.077666048,104.2071844,27.03989286,2808.156325,2817.751101
1894,spmv,675,0.999857208,0,0,0,0.629697429,0.10798272,0.075977043,0,22692810.37,42440671.83,99.17539027,81.24977043,81.24977043,98.19008264,103.9856001,1641.628,26.91666667,0.075977043,103.3981348,26.91707143,2798.945736,2783.17498
1895,spmv,682,0.999958982,0,0,0,0.630108439,0.10798272,0.075918435,0,22281542.74,42321373.59,99.08015087,81.17020273,81.16925978,98.0796794,102.7954493,1627.349,26.90333333,0.075918435,104.4393737,26.90340952,2765.540237,2809.775241
1896,spmv,690,0.999952151,0,0,0,0.664229096,0.10798272,0.078423393,0,22551306.11,43377759.5,99.2962784,85.28854519,85.27694538,98.31947801,107.5506409,1610.712,25.91333333,0.078423393,109.1663597,25.92320714,2786.995607,2829.942155
1897,spmv,697,0.999898827,0,0,0,0.659440371,0.10798272,0.078391007,0,22547917.41,42872134.06,99.02248289,85.08895406,85.06451613,98.05865103,107.480173,1612.922,26.39,0.078391007,108.2822037,26.3778619,2836.401765,2856.253015
1898,spmv,705,1,0,0,0,0.66062602,0.10798272,0.076845875,0,23123002.54,44108043.45,98.9011786,84.93925657,84.91477788,97.92339075,107.7076464,1615.249,25.63333333,0.076845875,107.781298,25.65907857,2760.906002,2765.568794
1899,spmv,712,0.999744031,0,0,0,0.661004298,0.10798272,0.076768863,0,22094588.66,42657182.71,99.11747851,85.18815664,85.18051576,98.12416428,107.4110291,1609.208,26.47333333,0.076768863,108.5773216,26.45775476,2843.527977,2872.712147
1900,spmv,720,0.999913414,0,0,0,0.677830866,0.10798272,0.07712786,0,22836100.01,43834952.61,98.97532526,87.97397936,87.29385375,97.40062808,110.7162239,1615.617,25.34,0.07712786,109.4562826,25.3392,2805.549114,2773.534636
1901,spmv,727,0.999983034,0,0,0,0.677702595,0.10798272,0.077163174,0,23063947.58,44750494.95,99.09181637,88.1252495,88.1252495,98.10628743,109.4113653,1598.082,25.06,0.077163174,110.5108985,25.06189286,2741.848814,2769.612298
1902,spmv,735,0.999702352,0,0,0,0.678731157,0.10798272,0.075630341,0,22474247.96,42682745.86,99.17858857,88.18146904,88.17234758,98.18050888,109.5771325,1599.893,25.10333333,0.075630341,110.7015545,25.10437857,2750.751282,2779.093732
1903,spmv,742,0.999979058,0,0,0,0.677371252,0.10798272,0.075653022,0,22270584.49,43400306.97,99.10185626,88.12803427,88.12803427,98.10423608,109.7128448,1602.167,25.76,0.075653022,109.8036163,25.7590619,2826.202882,2828.438149
1904,spmv,750,0.999954589,0,0,0,0.714342029,0.10798272,0.078047343,0,23114971.58,45348453.23,99.06859903,92.03236715,92.03236715,98.07246377,114.2978411,1579.036,24.55666667,0.078047343,112.866723,24.55678334,2806.773985,2771.643663
1905,spmv,757,0.99986134,0,0,0,0.716072165,0.10798272,0.078066495,0,23306349.25,44829093.44,99.22989691,92.21134021,92.21134021,98.23917526,113.4832335,1567.049,24.7,0.078066495,114.6181855,24.69969286,2803.035867,2831.033978
1906,spmv,765,0.999986771,0,0,0,0.713596766,0.10798272,0.076636453,0,23054402.88,45401130.82,99.37873591,92.54483097,92.36501715,98.38755512,113.5340808,1564.679,24.44666667,0.076636453,112.7049175,24.44705477,2775.529829,2755.303291
1907,spmv,772,0.999860951,0,0,0,0.71456299,0.10798272,0.07652483,0,23538420.81,45395689.88,99.28018819,92.29273393,92.25352849,98.28907475,112.1527277,1556.514,24.54333333,0.07652483,114.2028304,24.54278095,2752.60178,2802.85505
1908,spmv,780,0.999781201,0,0,0,0.75384752,0.10798272,0.079216188,0,23763808.57,46444123.61,98.82506527,96.77754569,95.7848564,97.84125326,117.1348131,1536.908,23.63666667,0.079216188,117.0904982,23.63688334,2768.676533,2767.654446
1909,spmv,787,0.999905756,0,0,0,0.756309819,0.10798272,0.079160835,0,23952773.38,46448460.83,98.751693,96.63769752,95.65688488,97.75564334,116.2205401,1524.748,23.94,0.079160835,117.9875627,23.93962143,2782.31973,2824.577584
1910,spmv,795,0.999893071,0,0,0,0.755423895,0.10798272,0.077892526,0,24112892.2,47082225.56,98.88816148,96.79323513,95.80960175,97.9045281,117.4339051,1537.301,23.88333333,0.077892526,117.0450631,23.86748982,2804.7131,2793.571852
1911,spmv,802,0.999947339,0,0,0,0.753228571,0.10798272,0.077889636,0,24257660.34,46780293.45,98.77647059,96.69579832,95.7232493,97.7837535,117.4307373,1539.972,24.07666667,0.077889636,117.780853,24.07643096,2827.340719,2835.742576
1912,spmv,810,0.999976404,0,0,0,0.782694382,0.10798272,0.079557303,0,24208813.71,47820193.54,98.98370787,98.89775281,98.89438202,98.0005618,121.548964,1534.178,23.16666667,0.079557303,120.5362835,23.16699286,2815.884333,2792.463219
1913,spmv,817,0.999808396,0,0,0,0.786327234,0.10798272,0.079588267,0,24446437.11,47430242.4,99.1146394,99.05059203,99.03336921,98.131324,120.6926346,1522.472,23.19,0.079588267,121.0643973,23.18950952,2798.862196,2807.423994
1914,spmv,825,0.999787544,0,0,0,0.780607101,0.10798272,0.078102445,0,23857998.98,46292233.51,98.55529686,98.41909197,98.42025611,97.56752037,120.7083842,1522.178,23.10333333,0.078102445,120.6917621,23.10399523,2788.766036,2788.461896
1915,spmv,832,0.997826337,0,0,0,0.784215066,0.10798272,0.07793502,0,25674551.41,47951904.39,99.06497987,98.97354802,98.9626222,98.07360552,119.7686728,1507.972,23.25,0.07793502,120.9042362,23.24435238,2784.621643,2810.34067
1916,spmv,840,0.998501946,0,0,0,0.801640078,0.10798272,0.079682231,0,25264934.87,57532709.79,98.88197147,98.79377432,98.79377432,97.88521401,123.8270441,1504.483,22.64666667,0.079682231,123.7148181,22.64619286,2804.269792,2801.66963
1917,spmv,847,0.999824703,0,0,0,0.811167745,0.10798272,0.079781553,0,24130041.83,47366988.58,98.95145631,98.80582524,98.74649407,97.91262136,124.1866985,1501.549,22.30333333,0.079781553,123.9691857,22.30463571,2769.777332,2765.087526
1918,spmv,855,0.999889152,0,0,0,0.814894487,0.10798272,0.078306461,0,24243271.69,48255899.19,98.75044458,98.6959099,98.6959099,97.76822762,124.0424226,1500.847,22.31333333,0.078306461,123.8444728,22.25976834,2767.799923,2756.749275
1919,spmv,862,0.999956171,0,0,0,0.815821223,0.10798272,0.078347751,0,24835051.7,49331985.27,98.88985006,98.81314879,98.80219146,97.90369089,123.8864908,1501.603,22.4,0.078347751,124.289188,22.3996119,2775.057394,2784.029575
1920,spmv,870,0.999140904,0,0,0,0.844967301,0.10798272,0.079859691,0,25367359.17,54074266.81,98.3489893,98.31153389,98.27586207,97.33590963,128.3537574,1501.19,21.7,0.079859691,126.500976,21.7002381,2785.276536,2745.101299
1921,spmv,877,0.999923027,0,0,0,0.843345408,0.10798272,0.079928849,0,25046437.47,48354736.29,99.11966365,99.06468305,99.05368693,98.13583441,126.2523894,1469.823,21.82333333,0.079928849,126.8887351,21.81834047,2755.247978,2768.501624
1922,spmv,885,0.999892298,0,0,0,0.844,0.10798272,0.078658845,0,24187411.44,48657026.35,98.67027677,98.58002407,98.58002407,97.6967509,126.1565373,1472.862,21.73333333,0.078658845,127.018093,21.73264047,2741.802077,2760.438548
1923,spmv,892,0.997324228,0,0,0,0.845168646,0.10798272,0.078452494,0,25821524.41,48439866.63,98.97149644,98.93111639,98.93111639,97.97149644,127.4524157,1490.375,21.61,0.078452494,127.963167,21.60960476,2754.246703,2765.233463
1924,spmv,900,0.999855398,0,0,0,0.861818766,0.10798272,0.078796272,0,24857567.95,49868423.97,98.76735219,98.71722365,98.71722365,97.21979434,129.3877256,1483.891,21.46,0.078796272,129.0746901,21.4593,2776.660591,2769.852497
1925,spmv,907,0.999935617,0,0,0,0.860071471,0.10798272,0.078744241,0,24804456.72,49666946.51,98.99940933,98.94624926,98.94624926,98.00590667,128.9998423,1479.185,21.17666667,0.078744241,129.3144089,21.17800953,2731.786661,2738.621784
1926,spmv,915,0.999848504,0,0,0,0.863062344,0.10798272,0.077458229,0,24369572.61,49111419.14,98.93391521,98.85286783,98.81546135,97.93890274,129.301298,1483.404,21.55,0.077458229,130.3327364,21.54763333,2786.442972,2808.362015
1927,spmv,922,0.999931586,0,0,0,0.880819693,0.10798272,0.078971228,0,25805061.57,52109555.57,98.93797954,98.91304348,98.91304348,97.96227621,129.7285332,1458.089,21.67666667,0.078971228,129.9077137,21.66033257,2812.082172,2813.844282
1928,spmv,930,0.999875168,0,0,0,0.860150336,0.10798272,0.077808054,0,25811261.48,52105162.65,98.99932886,99.0442953,99.0442953,98.00805369,131.233053,1473.399,21.33666667,0.077808054,130.0875239,21.33639524,2800.075908,2775.598826
1929,spmv,937,0.999912192,0,0,0,0.878979154,0.10798272,0.077780164,0,25616090.19,51027883.99,98.56285534,98.59444093,98.59444093,97.57485786,131.1364757,1475.164,21.14666667,0.077780164,130.584402,21.14924048,2773.09934,2761.760921
1930,spmv,945,0.999762215,0,0,0,0.872028664,0.10798272,0.076501629,0,24242069.59,48790300.84,98.95374593,98.91986971,98.9029316,97.99543974,131.2746261,1473.558,21.45,0.076501629,131.1063355,21.44138333,2815.84073,2811.101196
1931,spmv,952,0.999977514,0,0,0,0.878527795,0.10798272,0.076637102,0,26696108.17,52720909.66,98.74328545,98.63835103,98.6233604,97.74640849,130.3164335,1458.203,21.29333333,0.076637102,130.8966146,21.29245238,2774.871257,2787.109933
1932,spmv,960,0.999585878,0,0,0,0.878618321,0.10798272,0.075333969,0,25805964.17,51104621.8,98.71692112,98.60050891,98.60050891,97.71692112,130.3766425,1461.629,20.82,0.075333969,130.621977,20.82421667,2714.441697,2720.100351
1933,spmv,967,0.999728275,0,0,0,0.87390856,0.10798272,0.075319066,0,24199378.72,49146386.27,98.54993515,98.59079118,98.5771725,97.57587549,131.9047879,1482.003,21.10666667,0.075319066,130.6830285,21.10709524,2784.07039,2758.339129
1934,spmv,975,0.998193548,0,0,0,0.874744922,0.10798272,0.074109319,0,28546675.24,49727368.76,98.88888889,98.91039427,98.02867384,97.0483871,130.5843686,1465.686,21.20666667,0.074109319,131.5412527,21.20620715,2769.259177,2789.491054
1935,spmv,982,0.999814148,0,0,0,0.878817363,0.10798272,0.074236656,0,25515902.1,50706889.87,98.57234727,98.61093248,98.65337621,97.59742765,130.5884051,1457.97,21.01,0.074236656,131.1767561,21.00998333,2743.662391,2756.021459
1936,spmv,990,1,0,0,0,0.879581716,0.10798272,0.073149656,0,26422740.85,52708799.14,98.91170946,98.90043832,98.90043832,97.92924233,132.1318278,1479.018,21.40333333,0.073149656,130.9650202,21.40065714,2828.061554,2802.737495
1937,spmv,997,0.999843568,0,0,0,0.878815126,0.10798272,0.073179056,0,25532698.99,51844132.19,99.05882353,99.02779573,99.01745314,98.06399483,132.1989677,1482.049,20.55333333,0.073179056,131.2031962,20.55778333,2717.129449,2697.24688
1938,spmv,1005,0.999814426,0,0,0,0.865634454,0.10798272,0.072095938,0,26138046.39,52392015.24,98.2640056,98.1092437,98.1092437,97.27941176,132.2887472,1480.368,21.27666667,0.072095938,132.1617792,21.27444762,2814.663578,2811.668849
1939,spmv,1012,0.999849091,0,0,0,0.877344242,0.10798272,0.072132727,0,25255793.63,51708360.9,98.28848485,98.3030303,98.3030303,97.28848485,132.0978994,1487.352,21,0.072132727,132.2736913,21.00006429,2774.055887,2777.756021
1940,spmv,1020,0.99986675,0,0,0,0.87836675,0.10798272,0.07108406,0,24917575.18,51443834.25,99.44707347,99.40224159,99.39476961,98.44707347,132.8029365,1481.331,20.98,0.07108406,132.3089602,20.98039048,2786.205608,2775.893649
1941,spmv,1027,0.999946984,0,0,0,0.881263254,0.10798272,0.071086533,0,25918078.47,52124862,98.79341865,98.74954296,98.73491773,97.76599634,132.8388215,1486.145,20.99333333,0.071086533,133.5751165,20.99319523,2788.729659,2804.168499
1942,spmv,1035,0.999972801,0,0,0,0.87914294,0.10798272,0.070108218,0,26167389.15,52572197.61,98.75810185,98.65740741,98.640625,97.71527778,132.8577882,1483.356,20.96666667,0.070108218,132.1939872,20.96496905,2785.58496,2771.44285
1943,spmv,1042,0.999890956,0,0,0,0.878573445,0.10798272,0.070109044,0,25796095.97,52076252.25,98.80115459,98.84541373,98.84541373,97.81462476,131.5620205,1468.534,21.09333333,0.070109044,132.9621881,21.08781428,2775.081552,2803.881929
1944,spmv,1050,0.99985414,0,0,0,0.881040764,0.10798272,0.06912293,0,26012840.31,52708511.9,99.12356688,99.01146497,99.01146497,98.12356688,133.3007146,1490.484,20.51,0.06912293,133.2029633,20.51308571,2733.997656,2732.403803
1945,spmv,1057,0.999864504,0,0,0,0.879160305,0.10798272,0.069164122,0,25761967.21,51885770.95,98.78371501,98.69465649,98.63867684,97.77035623,133.2371279,1486.705,20.86666667,0.069164122,133.0497552,20.86317143,2780.214736,2775.839851
1946,spmv,1065,0.99998545,0,0,0,0.883097222,0.10798272,0.068189153,0,26218234.24,52286699.36,98.38888889,98.25462963,98.23544974,97.40806878,134.2635926,1504.739,20.85333333,0.068189153,133.984782,20.85003571,2799.843451,2793.587489
1947,spmv,1072,0.999941875,0,0,0,0.88198,0.10798272,0.068165,0,25843609.44,52216227.09,98.27125,98.235,98.216875,97.268125,134.6556319,1506.773,20.35,0.068165,133.6926626,20.35436429,2740.242109,2721.229157
1948,spmv,1080,0.999945822,0,0,0,0.882981723,0.10798272,0.067286554,0,25414136.83,51166892.29,98.74151436,98.62924282,98.62924282,97.76762402,133.556812,1484.694,20.48666667,0.067286554,134.3480167,20.49030953,2736.133889,2752.832447
1949,spmv,1087,0.999927841,0,0,0,0.87912267,0.10798272,0.067326518,0,24833813.28,51029897.77,98.76728803,98.7348166,98.7348166,97.78773301,133.3291161,1493.287,20.85333333,0.067326518,133.3169881,20.85020476,2780.356501,2779.6865
1950,spmv,1095,0.999931582,0,0,0,0.880991448,0.10798272,0.066457544,0,26115656.63,52857382.44,99.19731216,99.13133781,99.13133781,98.24190593,132.7325797,1476.869,20.64333333,0.066457544,133.9178975,20.64738809,2740.042886,2765.054802
1951,spmv,1102,0.999834635,0,0,0,0.879195312,0.10798272,0.066380208,0,25616653.39,51845498.9,98.53515625,98.53515625,98.51888021,97.55989583,133.9787435,1494.39,20.27,0.066380208,133.2784915,20.28195952,2715.749131,2703.148969
1952,spmv,1110,0.999976669,0,0,0,0.880648736,0.10798272,0.065650032,0,26678230.86,53213704.87,98.17239145,98.17239145,98.17239145,97.2073882,134.0066721,1498.68,20.98666667,0.065650032,133.9330156,20.96741191,2812.353359,2808.228706
1953,spmv,1117,0.999945181,0,0,0,0.871013253,0.10798272,0.06563494,0,25339915.94,51246117.94,98.59939759,98.53915663,98.52409639,97.60481928,134.1987102,1502.885,20.5,0.06563494,133.4126673,20.50171667,2751.073559,2735.188705
1954,spmv,1125,0.999994904,0,0,0,0.881980255,0.10798272,0.064799363,0,25823547.41,52525252.43,98.90318471,98.76942675,98.76942675,97.96815287,134.0976968,1499.274,20.55666667,0.064799363,134.8099841,20.5580881,2756.601654,2771.43553
1955,spmv,1132,0.99999354,0,0,0,0.881191214,0.10798272,0.064852713,0,25758124.16,53155571.75,98.70801034,98.61111111,98.59496124,97.67312661,135.5355749,1511.285,20.52666667,0.064852713,133.9005536,20.53704048,2782.093568,2749.92109
1956,spmv,1140,0.996456799,0,0,0,0.866129603,0.10798272,0.063772663,0,31614568.95,52384865.47,98.59560907,98.61048159,98.61048159,97.60623229,132.9745963,1489.243,20.45333333,0.063772663,135.6641624,20.45377619,2719.773743,2774.844415
1957,spmv,1147,0.999728637,0,0,0,0.881378343,0.10798272,0.063950424,0,26344072.57,53251193.94,98.83626875,98.77364644,98.77364644,97.8506197,134.3900365,1506.783,20.85666667,0.063950424,135.530471,20.85380715,2802.928195,2826.326305
1958,spmv,1155,0.999953205,0,0,0,0.880583333,0.10798272,0.063028846,0,26896629.92,54448859.4,98.97628205,98.9275641,98.91538462,97.97884615,136.1722462,1512.826,20.88666667,0.063028846,135.2914091,20.88450238,2844.184316,2825.493755
1959,spmv,1162,0.999835003,0,0,0,0.88207014,0.10798272,0.063046092,0,27083524.28,54215810.2,98.66466266,98.69004676,98.69004676,97.6753507,135.9246927,1517.511,20.45,0.063046092,136.0858384,20.46115714,2779.659966,2784.473724
1960,spmv,1170,0.999768176,0,0,0,0.866296296,0.10798272,0.062222222,0,25887038.23,52693427.67,98.38683128,98.43895748,98.37311385,97.35185185,136.2839273,1521.968,21.15333333,0.062222222,136.3593515,21.1486619,2882.859342,2883.817822
1961,spmv,1177,0.999744639,0,0,0,0.884424301,0.10798272,0.062230669,0,25906146.07,51720335.4,98.85185185,98.85185185,98.88499025,97.92852502,137.8795932,1538.618,20.93666667,0.062230669,136.7126672,20.93585238,2886.739083,2862.196219
1962,spmv,1185,0.999953194,0,0,0,0.883091082,0.10798272,0.061733713,0,26185692.95,52750379.78,98.34408602,98.16761543,98.15939279,97.36495889,136.3954624,1528.424,20.72,0.061733713,138.9380398,20.7201119,2826.113981,2878.811732
1963,spmv,1192,0.999996973,0,0,0,0.883292373,0.10798272,0.061654358,0,26745969.88,54164517.35,98.7905569,98.74455206,98.74455206,97.79782082,139.5270914,1560.583,20.67333333,0.061654358,137.2424176,20.67376666,2884.490069,2837.317717
1964,spmv,1200,0.999992775,0,0,0,0.884237809,0.10798272,0.060936183,0,26820852.28,54579287.14,99.16074654,99.17158338,99.16074654,98.17639976,138.67664,1541.474,20.77333333,0.060936183,139.0152677,20.77479285,2880.776068,2888.013389
1965,spmv,1207,0.99972407,0,0,0,0.882650359,0.10798272,0.060931507,0,27138504.83,54378285.26,98.82713633,98.89106327,98.89106327,97.84474886,138.3202048,1542.293,20.47666667,0.060931507,138.8524709,20.48470953,2832.336727,2844.352534
1966,spmv,1215,0.999806098,0,0,0,0.881706707,0.10798272,0.060031707,0,26245458.29,52865037.97,98.71341463,98.64634146,98.63292683,97.70487805,139.9866921,1565.85,20.76333333,0.060031707,139.3100221,20.75718333,2906.59035,2891.683668
1967,spmv,1222,0.999964156,0,0,0,0.883374241,0.10798272,0.060023694,0,26501926.54,53492031.03,98.52976914,98.48116646,98.48116646,97.55650061,139.9277345,1561.47,20.56666667,0.060023694,140.2659197,20.57170477,2877.847073,2885.509089
1968,spmv,1230,0.999991479,0,0,0,0.883553256,0.10798272,0.059454047,0,26244202,54128862.57,98.86792453,98.86792453,98.86792453,97.95130858,140.4964875,1564.145,21.12,0.059454047,141.4150591,21.11482381,2967.285816,2985.954057
1969,spmv,1237,0.99962552,0,0,0,0.874576283,0.10798272,0.059273925,0,25719384.38,52077115.06,98.66990291,98.59015257,98.59015257,97.68862691,141.8949771,1579.597,20.68666667,0.059273925,141.3278453,20.68499048,2935.334093,2923.365135
1970,spmv,1245,0.999944272,0,0,0,0.883408669,0.10798272,0.058787616,0,27229637.45,55048110.5,98.53250774,98.42352941,98.42352941,97.52693498,143.117517,1598.274,20.66,0.058787616,142.9493677,20.65955238,2956.807901,2953.26995
1971,spmv,1252,0.999907814,0,0,0,0.877397436,0.10798272,0.05884188,0,25864896.99,53537456.87,99.0952381,99.18681319,99.16666667,98.12271062,143.4209512,1594.945,20.15,0.05884188,143.0809845,20.16063333,2889.932167,2884.603265
1972,spmv,1260,0.999837785,0,0,0,0.884560261,0.10798272,0.058,0,26814959.71,54729825.48,98.73615635,98.74397394,98.74397394,97.73615635,144.1533472,1601.947,20.67333333,0.058,145.0235433,20.67355714,2980.130197,2998.152509
1973,spmv,1267,0.999745266,0,0,0,0.884555895,0.10798272,0.058,0,27079775.66,54350010.17,99.21808186,99.18875993,99.18875993,98.23029933,145.1225058,1614.958,20.49,0.058,144.7501779,20.49374286,2973.560144,2966.472925
1974,spmv,1275,0.999809308,0,0,0,0.87787395,0.10798272,0.057333549,0,27325675.36,55366756.62,98.67356173,98.53393665,98.51648352,97.64253394,145.621128,1618.243,21.09666667,0.057333549,146.6975192,21.09006667,3072.120398,3093.86046
1975,spmv,1282,0.999996934,0,0,0,0.885504598,0.10798272,0.057166156,0,27672831.89,55541637.74,98.95892091,98.95892091,98.94727161,97.97608829,147.3080601,1638.317,21.08,0.057166156,146.177954,21.07336429,3105.253907,3080.461276
1976,spmv,1290,0.998628859,0,0,0,0.883942029,0.10798272,0.056806553,0,27837830.17,60518204.62,98.63327032,98.60113422,98.60113422,97.65154379,146.9333062,1640.68,20.47333333,0.056806553,147.3481736,20.47862857,3008.214555,3017.488518
1977,spmv,1297,0.999452152,0,0,0,0.878824663,0.10798272,0.056815029,0,27697016.98,55476315.41,98.8805395,98.78612717,98.77263969,97.8805395,147.538106,1641.86,20.73,0.056815029,147.2849784,20.72185952,3058.464937,3052.018632
1978,spmv,1305,0.996006687,0,0,0,0.880470517,0.10798272,0.055795137,0,31917971.71,53394482.2,98.63100304,98.69483283,98.68206687,97.66261398,149.3822736,1665.4,20.50666667,0.055795137,148.8218325,20.51167857,3063.332491,3052.585592
1979,spmv,1312,0.999967862,0,0,0,0.88415204,0.10798272,0.056004944,0,27282772.98,55061346.96,98.77132262,98.72682324,98.72682324,97.78739184,148.9703325,1660.855,20.94,0.056004944,149.9498934,20.91783333,3119.438763,3136.626878
1980,spmv,1320,0.999727331,0,0,0,0.886566559,0.10798272,0.055409646,0,27266986.5,54609926.43,98.9318328,98.96848875,98.9562701,97.94019293,150.5486572,1679.121,20.74333333,0.055409646,151.3096865,20.73392143,3122.880979,3137.243151
1981,spmv,1327,0.999648267,0,0,0,0.88244095,0.10798272,0.05541335,0,26801989.94,53558648.42,99.16046213,99.16559692,99.16559692,98.09178434,151.2840116,1679.666,20.90666667,0.05541335,150.3536036,20.89192143,3162.844403,3141.175673
1982,spmv,1335,0.999799101,0,0,0,0.885884467,0.10798272,0.054995507,0,26839393.31,54151125.78,98.82862644,98.70025674,98.63157895,97.89088575,151.2409134,1683.073,20.35333333,0.054995507,152.5595077,20.35978095,3078.256724,3106.078159
1983,spmv,1342,0.999744862,0,0,0,0.871424522,0.10798272,0.054971651,0,27030544.73,52603950.66,99.13536499,99.12119064,99.09142452,98.13819986,153.3470567,1704.173,20.84,0.054971651,150.9105164,20.82452619,3195.752662,3142.640001
1984,spmv,1350,0.999996778,0,0,0,0.884262242,0.10798272,0.054304124,0,27266797.19,55947220.74,98.77835052,98.84020619,98.84020619,97.73131443,153.2603673,1701.074,20.70666667,0.054304124,154.2145836,20.70430477,3173.511339,3192.905739
1985,spmv,1357,0.999746088,0,0,0,0.869499289,0.10798272,0.054083926,0,26776751.88,53187264.04,98.55761024,98.55761024,98.55761024,97.58250356,155.2846031,1718.827,20.7,0.054083926,154.0846634,20.69970714,3214.391284,3189.507407
1986,spmv,1365,0.999978801,0,0,0,0.888817686,0.10798272,0.053875227,0,28879021.58,57331584.96,98.79345851,98.81465778,98.81465778,97.82071472,156.3681732,1738.136,20.46666667,0.053875227,155.337528,20.46854762,3200.335279,3179.533589
1987,spmv,1372,0.999853376,0,0,0,0.884142765,0.10798272,0.053765916,0,27118275.65,54357869.45,98.6192926,98.60064309,98.58199357,97.66109325,157.1896006,1745.5,20.28666667,0.053765916,155.8532742,20.28816191,3188.853031,3161.976461
1988,spmv,1380,0.999994368,0,0,0,0.885901126,0.10798272,0.053073217,0,26728601.02,54635269.48,98.58385482,98.56570713,98.54755945,97.60763454,157.2280726,1741.874,20.98,0.053073217,155.3094856,20.97629524,3298.644963,3257.817624
1989,srad,510,0.984038693,0,0,0,0.410250188,0.10798272,0.239882044,0,23562445.16,44413070.23,98.09842224,54.48534936,54.44214876,97.15289256,85.51731142,1611.081,30.69,0.239882044,85.88632989,30.70044048,2624.526287,2636.748159
1990,srad,517,0.984782513,0,0,0,0.411243571,0.10798272,0.236561352,0,23638040.36,44310359.31,97.95591477,54.41036003,54.39566495,97.0286554,85.54127333,1610.488,30.91333333,0.236561352,85.78985527,30.89664524,2644.365896,2650.618723
1991,srad,525,0.982413755,0,0,0,0.407490539,0.10798272,0.2304869,0,24199855.13,45443921.2,97.85298399,55.31768559,54.37991266,96.91957787,86.09631441,1612.006,30.81666667,0.2304869,85.79483651,30.86518572,2653.201423,2648.073563
1992,srad,532,0.982547048,0,0,0,0.40699619,0.10798272,0.234528762,0,24143357.48,44890454.01,97.84457143,55.45561905,54.47352381,97.12495238,85.76491962,1604.372,30.97,0.234528762,85.9624621,30.91818572,2656.139561,2657.803368
1993,srad,540,0.982344,0,0,0,0.415900952,0.10798272,0.228447238,0,24400801.07,45239058.84,98.19161905,55.56190476,55.51885714,97.27733333,86.79149257,1608.641,30.91,0.228447238,85.92803872,30.90367143,2682.725035,2655.491875
1994,srad,547,0.984050547,0,0,0,0.412422859,0.10798272,0.227426631,0,23616776.92,44427372.5,98.35345153,55.63070539,55.60694078,97.38400604,85.67754017,1592.67,30.88,0.227426631,86.29796189,30.88250714,2645.72244,2665.097424
1995,srad,555,0.981716279,0,0,0,0.417096512,0.10798272,0.22042093,0,24131275.74,45121231.86,98.03914729,56.16007752,55.47790698,97.14147287,87.05391047,1606.224,30.82,0.22042093,86.4354997,30.82472857,2683.001521,2664.350817
1996,srad,562,0.980066719,0,0,0,0.419620094,0.10798272,0.221071429,0,24421820.92,45253945.03,97.87009419,56.22174254,55.36459969,96.93249608,85.54540424,1586.324,30.63666667,0.221071429,86.92954732,30.69189286,2620.826035,2668.032353
1997,srad,570,0.979586417,0,0,0,0.417697845,0.10798272,0.214686865,0,24533634.37,45420986.18,97.91541277,56.35664904,55.69784465,96.96502643,86.30397763,1584.185,30.94,0.214686865,87.28169387,30.93541667,2670.245068,2700.095568
1998,srad,577,0.984378409,0,0,0,0.429247665,0.10798272,0.224211804,0,24540365.81,45888582.22,97.9693687,56.39484498,55.67725065,97.0298842,87.52933919,1601.674,30.96333333,0.224211804,87.69622524,30.95471428,2710.200105,2714.611596
1999,srad,585,0.981887446,0,0,0,0.423475403,0.10798272,0.216299095,0,25232303.73,46691618.59,98.01652893,56.43486816,56.4077135,97.03935458,88.02403857,1600.388,30.37333333,0.216299095,87.31994007,30.36862381,2673.583465,2651.786411
2000,srad,592,0.982104053,0,0,0,0.43802173,0.10798272,0.220873381,0,24798811.5,46362163.18,97.92854158,59.26744672,58.39531968,97.06226494,89.51145173,1555.377,29.10666667,0.220873381,91.82664355,29.10974762,2605.379989,2673.050419
2001,srad,600,0.982583834,0,0,0,0.444677071,0.10798272,0.217960784,0,24978934.43,47429099.82,97.66666667,59.19047619,59.04241697,96.74469788,92.21435894,1596.997,28.91333333,0.217960784,91.63822197,28.92254523,2666.224498,2650.41062
2002,srad,607,0.980296831,0,0,0,0.446829523,0.10798272,0.219910148,0,33742064.15,47181379.82,98.11231448,59.51704773,58.77376655,97.25150421,91.31126715,1572.481,29.53,0.219910148,91.89892249,29.5272881,2696.421719,2713.52596
2003,srad,615,0.980129046,0,0,0,0.446633421,0.10798272,0.21327734,0,25812521.56,47432303.43,98.14173228,59.54724409,59.444007,97.20734908,92.48242957,1586.417,29.48666667,0.21327734,91.66282026,29.48684762,2726.998574,2702.847613
2004,srad,622,0.977511945,0,0,0,0.441609215,0.10798272,0.212536689,0,24847907.02,46403277.61,97.78540956,59.42491468,59.33959044,97.00767918,91.73006997,1573.538,29.32666667,0.212536689,92.83302804,29.3288381,2690.137186,2722.68485
