,power_usage,application,fp_active,dram_active,sm_app_clock,run_time,energy,predicted_power_usage,predicted_run_time,predicted_energy
296,81.839,tpacf,0.1205,0.001,975,10.42,852.76238,80.879025,10.3544875,837.4608534
297,80.938,tpacf,0.119,0.001,982,10.31,834.47078,81.67093125,10.3993375,849.323578
298,82.781,tpacf,0.1215,0.001,990,10.36,857.61116,82.9741925,10.1931375,845.7673531
299,83.196,tpacf,0.121,0.001,997,10.15,844.4394,82.837025,10.3129875,854.2972034
300,87.026,tpacf,0.1295,0.001,1005,10.05,874.6113,86.3696675,10.14055,875.8359318
301,87.72,tpacf,0.1295,0.001,1012,10.02,878.9544,86.45678375,10.106425,873.7690007
302,84.813,tpacf,0.12,0.001,1020,9.94,843.04122,86.0119625,10.058925,865.1878799
303,88.165,tpacf,0.13,0.001,1027,10.08,888.7032,88.1625425,10.003225,881.9097492
304,85.429,tpacf,0.1205,0.001,1035,10.01,855.14429,86.3649025,9.96125,860.302385
305,87.502,tpacf,0.1245,0.025,1042,9.95,870.6449,90.17980625,10.1450875,914.8820251
306,89.666,tpacf,0.13,0.001,1050,9.78,876.93348,87.90719125,10.027525,881.4915579
307,85.971,tpacf,0.1205,0.001,1057,9.73,836.49783,86.717115,9.90235,858.7032237
308,86.787,tpacf,0.1205,0.001,1065,9.88,857.45556,86.6488625,9.7565875,845.3972088
309,87.046,tpacf,0.12,0.001,1072,9.78,851.30988,87.21371375,9.804975,855.128283
310,87.083,tpacf,0.12,0.001,1080,9.62,837.73846,87.87279625,9.7101625,853.2591309
311,88.012,tpacf,0.1215,0.001,1087,9.68,851.95616,87.69686,9.6674625,847.8061054
312,89.017,tpacf,0.119,0.001,1095,9.49,844.77133,87.98866625,9.580425,842.9688179
313,88.386,tpacf,0.12,0.001,1102,9.55,844.0863,89.74336,9.5704125,858.8809743
314,90.271,tpacf,0.12,0.001,1110,9.59,865.69889,89.78163,9.498975,852.8334588
315,90.403,tpacf,0.1215,0.001,1117,9.46,855.21238,90.2899775,9.564175,863.5491456
316,90.033,tpacf,0.12,0.001,1125,9.48,853.51284,91.05484375,9.47575,862.8129357
317,90.716,tpacf,0.1205,0.001,1132,9.44,856.35904,90.4973,9.4763875,857.5874825
318,90.894,tpacf,0.1185,0.001,1140,9.41,855.31254,91.39193,10.70135,978.0170301
319,91.927,tpacf,0.1255,0.001,1147,9.23,848.48621,94.12904625,9.4054125,885.3225082
320,96.607,tpacf,0.126,0.021,1155,9.37,905.20759,98.49178375,9.59085,944.6199242
321,97.241,tpacf,0.1305,0.001,1162,9.24,898.50684,97.75536375,9.2973125,908.8621653
322,95.366,tpacf,0.1265,0.001,1170,9.27,884.04282,96.48838125,9.240975,891.6467189
323,94.708,tpacf,0.12,0.001,1177,9.2,871.3136,96.4690875,9.2414,891.5094252
324,96.99,tpacf,0.122,0.028,1185,9.14,886.4886,103.0140288,9.8481375,1014.49632
325,96.892,tpacf,0.1195,0.001,1192,9.22,893.34424,96.939935,9.1357125,885.6153759
326,98.558,tpacf,0.1205,0.001,1200,9.09,895.89222,99.59067,9.185675,914.8075277
327,99.042,tpacf,0.1205,0.001,1207,9.16,907.22472,100.6713488,9.165,922.6529118
328,101.414,tpacf,0.1205,0.001,1215,9.03,915.76842,104.2798775,9.0400125,942.6913961
329,102.332,tpacf,0.119,0.001,1222,9.05,926.1046,103.2112275,9.0421125,933.2475303
330,104.153,tpacf,0.12,0.001,1230,9.03,940.50159,105.01561,8.9657375,941.5423927
331,105.998,tpacf,0.126,0.001,1237,8.95,948.6821,106.8370013,8.9987875,961.4034718
332,106.543,tpacf,0.1205,0.001,1245,8.86,943.97098,106.3215488,8.838325,939.7044028
333,105.659,tpacf,0.12,0.001,1252,8.73,922.40307,107.0707513,8.853725,947.9749876
334,108.464,tpacf,0.1205,0.001,1260,8.78,952.31392,109.6466175,8.859025,971.3621256
335,114.449,tpacf,0.1305,0.001,1267,8.88,1016.30712,113.5009775,8.830175,1002.233494
336,111.696,tpacf,0.1205,0.001,1275,8.9,994.0944,111.9529487,8.8133,986.6749228
337,111.692,tpacf,0.1195,0.001,1282,8.82,985.12344,112.1883537,8.824825,990.0425884
338,112.814,tpacf,0.12,0.001,1290,8.83,996.14762,112.1222812,8.702975,975.7974102
339,113.381,tpacf,0.118,0.001,1297,8.63,978.47803,112.0423875,10.4311375,1168.72955
340,114.72,tpacf,0.1195,0.001,1305,8.65,992.328,116.5173587,8.686025,1012.072691
341,117.336,tpacf,0.1195,0.001,1312,8.68,1018.47648,116.2765138,8.6383625,1004.438676
342,119.434,tpacf,0.1215,0.001,1320,8.63,1030.71542,124.4751762,8.6274375,1073.901803
343,118.799,tpacf,0.119,0.001,1327,8.51,1010.97949,119.6465837,8.645875,1034.449407
344,119.476,tpacf,0.1205,0.001,1335,8.6,1027.4936,122.072615,8.6217375,1052.478042
345,121.294,tpacf,0.1195,0.001,1342,8.61,1044.34134,120.67134,8.6203625,1040.230694
346,122.924,tpacf,0.1195,0.001,1350,8.73,1073.12652,124.6117362,8.517125,1061.333734
347,126.496,tpacf,0.1195,0.001,1357,8.47,1071.42112,124.149525,8.6684875,1076.188606
348,132.111,tpacf,0.1295,0.001,1365,8.54,1128.22794,128.8825762,8.4691625,1091.527481
349,129.305,tpacf,0.1295,0.001,1372,8.42,1088.7481,130.76627,8.558275,1119.133699
350,133.304,tpacf,0.127,0.002,1380,8.51,1134.41704,133.4505812,8.4731125,1130.741788
351,113.129,stencil,0.2155,0.415,510,13.7,1549.8673,114.6982888,13.5971625,1559.571271
352,113.459,stencil,0.215,0.417,517,13.67,1550.98453,114.5208213,13.6127625,1558.944742
353,116.135,stencil,0.2115,0.42,525,13.53,1571.30655,115.056955,13.5781375,1562.259155
354,115.286,stencil,0.211,0.14,532,13.56,1563.27816,92.1485675,15.5573625,1433.588668
355,116.097,stencil,0.208,0.426,540,13.5,1567.3095,116.9881525,13.4467375,1573.108977
356,116.861,stencil,0.208,0.428,547,13.45,1571.78045,116.5830312,13.4379125,1566.632572
357,118.308,stencil,0.2045,0.43,555,13.3,1573.4964,116.386295,13.402025,1559.812035
358,115.332,stencil,0.2045,0.435,562,13.38,1543.14216,117.389265,13.3173375,1563.312461
359,116.244,stencil,0.2005,0.437,570,13.27,1542.55788,116.1432462,13.2992125,1544.613712
360,116.264,stencil,0.2005,0.433,577,13.3,1546.3112,117.23078,13.2175375,1549.502231
361,117.204,stencil,0.197,0.443,585,13.13,1538.88852,118.861795,12.8037875,1521.881165
362,122.04,stencil,0.2085,0.464,592,12.63,1541.3652,119.1453237,12.9803375,1546.546513
363,122.767,stencil,0.2055,0.317,600,12.54,1539.49818,105.881315,12.7963875,1354.898336
364,123.98,stencil,0.205,0.313,607,12.43,1541.0714,115.293695,12.6378375,1457.062982
365,123.287,stencil,0.2005,0.474,615,12.41,1529.99167,124.9165712,12.4775125,1558.648079
366,124.196,stencil,0.201,0.472,622,12.49,1551.20804,125.68994,12.276475,1543.029406
367,128.967,stencil,0.2085,0.337,630,11.87,1530.83829,125.9224838,12.1690875,1532.361724
368,128.94,stencil,0.2085,0.333,637,11.83,1525.3602,124.8625712,11.9780125,1495.605439
369,130.377,stencil,0.2045,0.342,645,11.78,1535.84106,127.91109,11.9242125,1525.239018
370,130.945,stencil,0.205,0.501,652,11.86,1553.0077,133.5140212,11.723075,1565.194884
371,135.674,stencil,0.213,0.538,660,11.25,1526.3325,135.169905,11.330575,1531.552746
372,135.446,stencil,0.213,0.533,667,11.2,1516.9952,135.80256,11.4068,1549.072641
373,136.944,stencil,0.2095,0.537,675,11.21,1535.14224,137.8255087,11.273275,1553.744862
374,137.591,stencil,0.2095,0.535,682,11.18,1538.26738,138.48597,11.1591625,1545.387443
375,143.787,stencil,0.2155,0.371,690,10.67,1534.20729,135.5785675,11.5111375,1560.663533
376,143.868,stencil,0.215,0.559,697,10.71,1540.82628,144.1665875,10.7429125,1548.769035
377,143.56,stencil,0.2115,0.561,705,10.65,1528.914,145.4973812,10.6869,1554.915963
378,143.484,stencil,0.2115,0.376,712,10.65,1528.1046,137.15651,11.166675,1531.582171
379,148.529,stencil,0.2125,0.58,720,10.48,1556.58392,145.1665325,10.5675375,1534.052776
380,145.843,stencil,0.213,0.588,727,10.49,1529.89307,147.1072137,10.5429,1550.936643
381,146.663,stencil,0.2085,0.573,735,10.45,1532.62835,146.873685,10.593175,1555.858648
382,145.72,stencil,0.208,0.585,742,10.54,1535.8888,146.9655137,10.489325,1541.569037
383,152.965,stencil,0.2145,0.606,750,10.08,1541.8872,150.3474663,10.258425,1542.328207
384,152.072,stencil,0.2145,0.605,757,10.05,1528.3236,152.0836037,10.157075,1544.724569
385,152.471,stencil,0.209,0.605,765,10.19,1553.67949,151.88793,10.093875,1533.137779
386,153.957,stencil,0.2085,0.4,772,10.08,1551.88656,139.5379025,11.2388125,1568.240323
387,159.655,stencil,0.2175,0.636,780,9.65,1540.67075,156.085805,9.837875,1535.552639
388,157.856,stencil,0.2175,0.646,787,9.71,1532.78176,158.493955,9.689175,1535.675666
389,158.566,stencil,0.2075,0.525,795,9.64,1528.57624,149.26146,10.0425,1498.958212
390,159.743,stencil,0.213,0.641,802,9.65,1541.51995,157.6772112,9.6234,1517.390874
391,166.101,stencil,0.22,0.671,810,9.26,1538.09526,160.602775,9.5548875,1534.541447
392,166.079,stencil,0.2205,0.452,817,9.29,1542.87391,150.6016537,9.870825,1486.562568
393,165.958,stencil,0.218,0.68,825,9.21,1528.47318,164.71271,9.278725,1528.32394
394,166.102,stencil,0.2145,0.452,832,9.3,1544.7486,158.5847375,9.7335625,1543.594454
395,170.368,stencil,0.221,0.702,840,9.1,1550.3488,167.6393137,9.1867125,1540.054179
396,169.316,stencil,0.221,0.697,847,9.06,1534.00296,170.0775663,9.0824625,1544.723118
397,171.433,stencil,0.2185,0.699,855,9.02,1546.32566,172.0117775,8.9967625,1547.549109
398,174.126,stencil,0.219,0.687,862,8.94,1556.68644,171.3961788,8.9991375,1542.41778
399,174.787,stencil,0.221,0.718,870,8.78,1534.62986,174.00047,8.8802125,1545.161149
400,175.051,stencil,0.221,0.723,877,8.78,1536.94778,174.4178537,8.800825,1535.021007
401,176.266,stencil,0.2185,0.488,885,8.71,1535.27686,167.2524275,8.794975,1470.980919
402,175.51,stencil,0.219,0.725,892,8.72,1530.4472,176.3905013,8.7556625,1544.415698
403,178.557,stencil,0.2195,0.738,900,8.56,1528.44792,178.1130225,8.6578875,1542.082511
404,179.11,stencil,0.219,0.73,907,8.62,1543.9282,177.3770462,8.6480875,1533.972216
405,180.116,stencil,0.2175,0.496,915,8.6,1548.9976,178.5977188,8.5736,1531.225402
406,182.49,stencil,0.2195,0.507,922,8.56,1562.1144,177.6984387,8.596875,1527.651265
407,182.165,stencil,0.2125,0.499,930,8.43,1535.65095,178.112225,8.68515,1546.931391
408,180.887,stencil,0.2175,0.507,937,8.43,1524.87741,179.2242575,8.6573,1551.598164
409,181.917,stencil,0.216,0.762,945,8.44,1535.37948,179.33336,8.5299625,1529.706836
410,180.18,stencil,0.212,0.747,952,8.49,1529.7282,179.7200237,8.5222875,1531.625711
411,176.698,stencil,0.204,0.737,960,8.69,1535.50562,177.6189537,8.6455,1535.604664
412,176.309,stencil,0.203,0.734,967,8.71,1535.65139,176.7111375,8.7200875,1540.936581
413,176.067,stencil,0.196,0.706,975,8.83,1554.67161,173.6027312,8.8526125,1536.837708
414,173.473,stencil,0.194,0.477,982,8.86,1536.97078,166.0051225,8.811225,1462.708486
415,173.596,stencil,0.191,0.595,990,8.86,1538.06056,174.2193525,8.8816625,1547.35749
416,173.544,stencil,0.191,0.713,997,8.92,1548.01248,173.5542688,8.9161875,1547.442402
417,173.655,stencil,0.188,0.716,1005,9,1562.895,173.9221675,8.918175,1551.068326
418,173.869,stencil,0.1875,0.709,1012,8.9,1547.4341,173.683655,8.9664875,1557.332322
419,173.159,stencil,0.1855,0.713,1020,8.92,1544.57828,174.1079488,8.987375,1564.773426
420,174.773,stencil,0.185,0.712,1027,9.02,1576.45246,173.5965137,8.9267,1549.643999
421,173.712,stencil,0.183,0.712,1035,8.93,1551.24816,174.5354212,8.9727875,1566.069246
422,175.053,stencil,0.183,0.719,1042,8.91,1559.72223,174.3157775,8.9454625,1559.335251
423,174.146,stencil,0.1805,0.711,1050,8.96,1560.34816,174.0268562,8.94095,1555.96542
424,173.872,stencil,0.18,0.713,1057,8.97,1559.63184,174.0724325,8.9331125,1555.008623
425,173.612,stencil,0.178,0.711,1065,8.91,1546.88292,174.469555,8.9560875,1562.564601
426,173.792,stencil,0.1775,0.717,1072,8.93,1551.96256,175.2922837,8.925975,1564.654542
427,177.671,stencil,0.171,0.239,1080,8.9,1581.2719,133.0605713,10.60825,1411.539805
428,175.743,stencil,0.1755,0.719,1087,8.93,1569.38499,175.7600587,8.9229125,1568.291625
429,176.473,stencil,0.1735,0.716,1095,8.91,1572.37443,175.6222012,8.9275625,1567.878178
430,176.241,stencil,0.173,0.577,1102,8.87,1563.25767,178.5991775,8.9032875,1590.119825
431,174.697,stencil,0.171,0.718,1110,8.92,1558.29724,176.9044338,8.9156625,1577.220227
432,176.683,stencil,0.171,0.482,1117,8.91,1574.24553,175.4050625,8.891275,1559.574647
433,177.168,stencil,0.169,0.719,1125,8.92,1580.33856,177.7698838,8.9330375,1588.025038
434,177.399,stencil,0.1645,0.627,1132,8.89,1577.07711,180.2239263,8.9073125,1605.310832
435,177.428,stencil,0.167,0.719,1140,8.94,1586.20632,178.87276,8.9104625,1593.83902
436,178.185,stencil,0.1665,0.483,1147,8.91,1587.62835,178.5839875,8.900575,1589.500175
437,179.548,stencil,0.165,0.718,1155,8.9,1597.9772,180.5614225,8.9312625,1612.641462
438,181.246,stencil,0.165,0.719,1162,8.94,1620.33924,179.9548825,8.9029875,1602.136069
439,182.816,stencil,0.163,0.72,1170,8.89,1625.23424,181.8349,8.8870625,1615.978121
440,182.332,stencil,0.1625,0.72,1177,8.87,1617.28484,182.368855,8.903525,1623.72566
441,182.957,stencil,0.161,0.722,1185,8.93,1633.80601,184.665305,8.888975,1641.48528
442,185.885,stencil,0.1605,0.482,1192,8.89,1652.51765,183.90227,8.9037375,1637.417538
443,186.078,stencil,0.159,0.725,1200,8.97,1669.11966,185.7395037,8.8971,1652.542938
444,188.261,stencil,0.153,0.369,1207,8.86,1667.99246,184.4765037,10.1445,1871.421892
445,188.052,stencil,0.157,0.72,1215,8.89,1671.78228,190.0039175,8.906325,1692.236641
446,191.39,stencil,0.157,0.716,1222,8.91,1705.2849,188.5739275,8.8978375,1677.900164
447,189.284,stencil,0.1555,0.726,1230,8.82,1669.48488,192.1724938,8.917275,1713.654975
448,192.198,stencil,0.155,0.721,1237,8.88,1706.71824,192.08175,8.8616125,1702.154037
449,192.543,stencil,0.1535,0.724,1245,8.92,1717.48356,196.1340175,8.858,1737.355127
450,195.469,stencil,0.1535,0.724,1252,8.84,1727.94596,195.5029963,8.9105625,1742.041667
451,198.147,stencil,0.152,0.725,1260,8.91,1765.48977,200.2176625,8.8782875,1777.58997
452,200.325,stencil,0.1515,0.727,1267,8.88,1778.886,199.601815,8.87165,1770.797442
453,199.02,stencil,0.15,0.728,1275,8.85,1761.327,202.862325,8.88065,1801.549307
454,203.264,stencil,0.15,0.72,1282,8.87,1802.95168,200.63571,8.877725,1781.188659
455,201.343,stencil,0.1485,0.729,1290,8.86,1783.89898,205.9171875,8.865225,1825.502199
456,206.041,stencil,0.1485,0.727,1297,8.9,1833.7649,204.8723175,8.8624125,1815.662988
457,204.229,stencil,0.1445,0.592,1305,8.95,1827.84955,209.5208012,8.8325375,1850.600334
458,209.673,stencil,0.1415,0.488,1312,8.8,1845.1224,209.3291375,8.8931,1861.584953
459,208.369,stencil,0.141,0.246,1320,8.89,1852.40041,140.89548,9.8241875,1384.183613
460,213.454,stencil,0.145,0.732,1327,8.81,1880.52974,213.0591338,8.856175,1886.888974
461,210.899,stencil,0.1435,0.729,1335,8.88,1872.78312,217.8089163,8.8161,1920.225187
462,217.191,stencil,0.1435,0.729,1342,8.81,1913.45271,214.1826538,8.864775,1898.681035
463,214.6,stencil,0.142,0.732,1350,8.83,1894.918,218.961045,8.79925,1926.692975
464,220.642,stencil,0.142,0.488,1357,8.88,1959.30096,222.1864275,8.8334375,1962.669921
465,218.317,stencil,0.1405,0.729,1365,8.83,1927.73911,220.775875,8.8661125,1957.423745
466,223.133,stencil,0.1385,0.485,1372,8.85,1974.72705,224.3339575,8.908025,1998.372502
467,220.91,stencil,0.139,0.485,1380,8.88,1961.6808,222.3292213,8.9976125,2000.432181
468,62.154,lbm,0.0205,0.166,510,16.46,1023.05484,62.639415,16.278,1019.644397
469,62.146,lbm,0.0205,0.166,517,16.47,1023.54462,62.5634725,16.270725,1017.953056
470,63.027,lbm,0.0205,0.172,525,16.05,1011.58335,63.012895,16.3158125,1028.10658
471,62.914,lbm,0.0205,0.132,532,16.05,1009.7697,62.87711875,16.1261375,1013.965063
472,64.3,lbm,0.0205,0.177,540,15.71,1010.153,64.1598375,15.7641125,1011.422896
473,64.359,lbm,0.02,0.12,547,15.71,1011.07989,64.2876975,15.6198625,1004.164995
474,64.945,lbm,0.0205,0.181,555,15.29,993.00905,64.714545,15.364775,994.3244232
475,64.823,lbm,0.0205,0.122,562,15.3,991.7919,64.39921125,15.4966125,997.969622
476,65.827,lbm,0.0205,0.186,570,14.96,984.77192,65.86543625,14.9484,984.5828872
477,65.817,lbm,0.0205,0.186,577,14.93,982.64781,66.116315,14.8865125,984.2413497
478,66.872,lbm,0.0205,0.191,585,14.64,979.00608,65.95698125,14.867825,980.6368548
479,67.068,lbm,0.0205,0.19,592,14.63,981.20484,66.1923575,14.7836875,978.5671282
480,68.014,lbm,0.0205,0.195,600,14.33,974.64062,67.88686875,14.3112625,971.546799
481,67.93,lbm,0.0205,0.13,607,14.33,973.4369,65.5976475,14.442875,947.4186231
482,68.807,lbm,0.0205,0.195,615,14.08,968.80256,68.5525025,14.1136,967.5225993
483,68.883,lbm,0.0205,0.2,622,14.03,966.42849,69.2428425,13.9387875,965.1612675
484,69.897,lbm,0.0205,0.139,630,13.73,959.68581,68.01014625,13.9962,951.8836089
485,70.034,lbm,0.0205,0.205,637,13.75,962.9675,70.23796,13.7045875,962.5822686
486,70.967,lbm,0.0205,0.209,645,13.43,953.08681,70.5620125,13.561125,956.9002718
487,70.8,lbm,0.02,0.21,652,13.48,954.384,71.34295375,13.32475,950.627023
488,72.315,lbm,0.02,0.145,660,13.27,959.62005,69.7043975,13.4519,937.6565847
489,71.966,lbm,0.0205,0.213,667,13.26,954.26916,72.16138125,13.554025,978.0771655
490,72.965,lbm,0.0205,0.22,675,13.04,951.4636,72.52332875,13.687525,992.6648753
491,72.864,lbm,0.0205,0.22,682,12.99,946.50336,73.17273125,13.38945,979.7426264
492,74.124,lbm,0.0205,0.226,690,12.75,945.081,73.893955,18.45885,1363.997431
493,74.194,lbm,0.0205,0.224,697,12.72,943.74768,74.1139475,13.949,1033.815454
494,74.988,lbm,0.02,0.152,705,12.53,939.59964,71.69997,12.8907125,924.2636995
495,75.033,lbm,0.0205,0.229,712,12.58,943.91514,75.05748125,13.0285125,977.8873327
496,76.076,lbm,0.02,0.234,720,12.35,939.5386,75.88384375,12.2515875,929.6975515
497,76.034,lbm,0.0205,0.233,727,12.37,940.54058,76.16757875,12.376,942.6499546
498,77.101,lbm,0.0205,0.239,735,12.08,931.38008,75.2108625,12.4681625,937.7412554
499,76.932,lbm,0.0205,0.239,742,12.14,933.95448,73.5050975,14.793875,1087.425224
500,78.212,lbm,0.02,0.237,750,11.89,929.94068,77.16312,12.1172125,935.0019222
501,78.015,lbm,0.02,0.163,757,11.9,928.3785,74.3965075,12.3166125,916.3129542
502,78.945,lbm,0.02,0.167,765,11.81,932.34045,75.90490125,11.8916375,902.6335701
503,78.919,lbm,0.02,0.248,772,11.76,928.08744,74.93038875,12.100825,906.7195214
504,80.103,lbm,0.02,0.169,780,11.57,926.79171,77.2848875,12.3098125,951.3624742
505,79.992,lbm,0.02,0.253,787,11.68,934.30656,77.80112,11.8768125,924.0293145
506,80.923,lbm,0.0205,0.173,795,11.38,920.90374,79.09777875,11.8423,936.6996253
507,80.884,lbm,0.02,0.172,802,11.44,925.31296,80.27698,11.5788375,929.5141064
508,82.126,lbm,0.02,0.262,810,11.2,919.8112,81.1885,11.2004125,909.3446903
509,82.073,lbm,0.02,0.264,817,11.27,924.96271,82.29725875,11.163125,918.6945866
510,82.916,lbm,0.02,0.265,825,11.05,916.2218,82.41745875,11.1613375,919.889073
511,83.133,lbm,0.02,0.268,832,11.06,919.45098,82.69453125,11.0566125,914.3213879
512,84.033,lbm,0.02,0.275,840,10.88,914.27904,83.796315,10.9161875,914.7362863
513,84.188,lbm,0.02,0.272,847,10.97,923.54236,84.404265,10.849125,915.7124215
514,84.989,lbm,0.02,0.274,855,10.81,918.73109,84.3852575,10.794875,910.9283066
515,84.936,lbm,0.02,0.274,862,10.75,913.062,84.959535,10.8191875,919.1931391
516,86.068,lbm,0.0205,0.189,870,10.58,910.59944,81.70947875,10.8495875,886.5141393
517,86.012,lbm,0.02,0.28,877,10.6,911.7272,85.88017875,10.596,909.986374
518,87.017,lbm,0.02,0.285,885,10.47,911.06799,87.0141125,10.5217125,915.5374752
519,87.04,lbm,0.02,0.19,892,10.45,909.568,84.23629375,10.877475,916.2781794
520,87.958,lbm,0.02,0.29,900,10.29,905.08782,88.17638,10.3663625,914.068319
521,88.269,lbm,0.02,0.194,907,10.39,917.11491,86.16333875,11.0634375,953.2627131
522,88.924,lbm,0.02,0.306,915,10.2,907.0248,89.31358875,10.1508875,906.6121916
523,89.148,lbm,0.02,0.197,922,10.17,906.63516,86.06757625,10.803025,929.7901779
524,89.957,lbm,0.02,0.302,930,10.17,914.86269,87.24565375,10.1293,883.7374005
525,89.783,lbm,0.02,0.297,937,10.12,908.60396,91.212665,10.09985,921.2342346
526,90.879,lbm,0.02,0.303,945,9.95,904.24605,90.26848625,10.1203125,913.5452898
527,91.179,lbm,0.02,0.203,952,9.95,907.23105,87.2275875,10.61465,925.8903117
528,91.894,lbm,0.02,0.309,960,9.89,908.83166,91.59559875,9.8782875,904.8076582
529,92.416,lbm,0.02,0.231,967,9.83,908.44928,92.19411625,10.389,957.8046737
530,93.225,lbm,0.02,0.21,975,9.8,913.605,88.494745,11.2452,995.1411065
531,93.133,lbm,0.02,0.314,982,9.75,908.04675,93.21097125,9.6849625,902.7447611
532,93.943,lbm,0.02,0.319,990,9.59,900.91337,89.81657125,9.6225875,864.2678158
533,94.131,lbm,0.02,0.264,997,9.56,899.89236,92.76304125,9.8019125,909.2552136
534,95.272,lbm,0.02,0.323,1005,9.55,909.8476,93.8306775,9.5344625,894.625076
535,94.941,lbm,0.02,0.328,1012,9.56,907.63596,95.73214625,9.470925,906.6719772
536,95.972,lbm,0.02,0.326,1020,9.4,902.1368,95.74995625,9.447525,904.6001054
537,96.066,lbm,0.02,0.327,1027,9.4,903.0204,95.84641625,9.4087625,901.796167
538,96.995,lbm,0.02,0.338,1035,9.26,898.1737,97.94782875,9.35235,916.0423762
539,96.994,lbm,0.02,0.333,1042,9.37,908.83378,96.5890475,9.2912125,897.4293655
540,98.056,lbm,0.02,0.288,1050,9.23,905.05688,97.34999625,9.5286625,927.6152586
541,98.02,lbm,0.02,0.341,1057,9.28,909.6256,98.47059,9.2099875,906.912903
542,98.925,lbm,0.02,0.229,1065,9.13,903.18525,96.06408875,10.8474125,1042.046797
