,Unnamed: 0,index,application,sm_app_clock,gr_engine_active,sm_active,sm_occupancy,TENSO,dram_active,fp64_active,fp32_active,FP16A,pcie_tx_bytes,pcie_rx_bytes,gpu_utilization,mem_copy_utilization,MUSAM,GUSAM,power_usage,total_energy_consumption,run_time,fp_active,predicted_power_usage,predicted_run_time,predicted_energy,n_power_usage,predicted_n_power_usage,n_run_time,predicted_n_run_time,predicted_n_energy,energy
2063,2063,2063,srad,1065,0.97505552,0,0,0,0.730391866,0.10798272,0.20263073,0,30357966.97,60302186.68,96.24144609,92.19690123,91.34990316,95.46933505,128.5879761,1364.193,20.85333333,0.20263073,130.5478222,20.8505619,2721.995448,4.864360003,130.9456594,3.084353465,20.83780625,2728.62028,2681.4879278433737
2064,2064,2064,srad,1072,0.972184901,0,0,0,0.720273832,0.10798272,0.203197697,0,30129242.65,60262577.79,96.48048624,92.65131158,92.4465771,95.6756238,130.2720051,1381.502,20.35,0.203197697,130.4385157,20.35230476,2654.724424,4.877271545,132.3154131,3.06105174,20.37901957,2696.458393,2651.035303785
2065,2065,2065,srad,1080,0.974149134,0,0,0,0.734918775,0.10798272,0.200219707,0,30498361.04,60266922.36,96.42543276,92.689747,92.52130493,95.60386152,128.4452523,1362.605,20.48666667,0.200219707,131.7532283,20.48913572,2699.509776,4.86325803,131.4839061,3.067432588,20.48954313,2694.045165,2631.415069214151
2066,2066,2066,srad,1087,0.974792507,0,0,0,0.728139769,0.10798272,0.200036023,0,30491691.84,60268482.65,96.47982709,93.13040346,92.54322767,95.72478386,130.4000195,1379.814,20.85333333,0.200036023,129.9948937,20.85099523,2710.522909,4.878246254,130.1455279,3.084353465,20.84174157,2712.459459,2719.2750728720002
2067,2067,2067,srad,1095,0.969673496,0,0,0,0.731937872,0.10798272,0.200099802,0,31342024.28,62182400.77,96.20224719,93.18572373,92.67085261,95.38466623,131.455078,1389.095,20.64333333,0.200099802,130.9492964,20.64305952,2703.19412,4.886243554,130.92831,3.074697478,20.62997492,2701.047751,2713.6709930751495
2068,2068,2068,srad,1102,0.97268484,0,0,0,0.73228125,0.10798272,0.200661569,0,31182574.87,61626155.82,96.15425532,93.13763298,92.32114362,95.38231383,131.1274202,1388.454,20.27,0.200661569,131.0154473,20.28059048,2657.070633,4.883766762,131.0166395,3.057297629,20.27805183,2656.762206,2657.952807454
2069,2069,2069,srad,1110,0.970270519,0,0,0,0.731345371,0.10798272,0.196076165,0,30308322.16,61073000.32,95.55154301,92.16283651,91.78857518,94.82337492,131.7089199,1390.883,20.98666667,0.196076165,132.0750759,20.98261191,2771.28006,4.888158158,131.8837547,3.090436209,20.90690983,2757.281767,2764.13119940703
2070,2070,2070,srad,1117,0.969826648,0,0,0,0.725245702,0.10798272,0.19625788,0,30809364.04,61135186.72,96.06446991,92.61031519,92.09670487,95.21776504,131.3948926,1387.124,20.5,0.19625788,132.2213617,20.50099048,2710.668877,4.885789067,131.945157,3.068052935,20.50377518,2705.373836,2693.5952982999997
2071,2071,2071,srad,1125,0.971391837,0,0,0,0.735165306,0.10798272,0.194687075,0,31161160.14,62114498.32,96.48571429,93.46122449,92.68911565,95.70544218,132.2483776,1387.778,20.55666667,0.194687075,133.5999087,20.55698096,2746.410779,4.892214887,133.5211442,3.070685127,20.56165512,2745.415718,2718.5858159714944
2072,2072,2072,srad,1132,0.972149792,0,0,0,0.731117198,0.10798272,0.19520527,0,30711405.59,60792612.56,95.83841886,92.76005548,92.01317614,95.01178918,133.7326117,1401.53,20.52666667,0.19520527,132.010325,20.52691667,2709.764941,4.90329216,131.9940711,3.069292477,20.53301684,2710.236484,2745.084743274442
2073,2073,2073,srad,1140,0.970860343,0,0,0,0.731390646,0.10798272,0.192257576,0,30449092.2,60821705.82,96.24571805,93.38735178,92.94598155,95.56126482,131.1169354,1370.417,20.45333333,0.192257576,135.4106296,20.45596428,2769.955003,4.883687405,135.3868332,3.065880033,20.47098537,2771.501882,2681.7783849442767
2074,2074,2074,srad,1147,0.962,0,0,0,0.724,0.10798272,0.19,0,30470860.0,61874502.0,97.0,95.0,95.0,97.0,135.5824286,2.7,20.85666667,0.19,135.5382563,20.85469286,2826.608706,4.916928305,134.9002965,3.084505986,20.85073294,2812.770056,2827.797519619274
2075,2075,2075,srad,1155,0.97408615,0,0,0,0.73958118,0.10798272,0.192058317,0,31244523.45,62613407.75,95.93969516,93.97680583,93.48641484,95.15573227,135.0130245,1405.154,20.88666667,0.192058317,135.7270727,20.8842881,2834.563289,4.91275065,135.309615,3.085877624,20.84809504,2820.947713,2819.9720388400433
2076,2076,2076,srad,1162,0.972151363,0,0,0,0.731302726,0.10798272,0.188946915,0,30002883.31,59679404.35,95.95982783,93.97274032,93.24533716,95.19512195,136.1302719,1427.188,20.45,0.188946915,137.3168514,20.4557,2808.912317,4.920931364,135.9392993,3.065724645,20.47000183,2782.677705,2783.8640603549998
2077,2077,2077,srad,1170,0.969582058,0,0,0,0.736391516,0.10798272,0.188003477,0,31000833.62,61683711.84,96.18358832,94.28581363,93.82892907,95.33031989,137.1495869,1431.494,21.15333333,0.188003477,137.2632227,21.15123095,2903.286124,4.928337061,137.1779632,3.097987974,21.13742142,2899.588418,2901.1709277675013
2078,2078,2078,srad,1177,0.970968912,0,0,0,0.737851684,0.10798272,0.188648964,0,30116987.18,60540698.01,96.67227979,94.71567358,94.57966321,95.81735751,135.4788452,1411.824,20.93666667,0.188648964,137.6847653,20.92238697,2880.693939,4.916169622,137.2864105,3.088159514,20.93570908,2874.188351,2836.4754227889293
2079,2079,2079,srad,1185,0.967171647,0,0,0,0.7325205,0.10798272,0.188067408,0,30674901.16,61541661.21,95.84781098,93.84503127,93.05072967,95.1104934,139.2019798,1451.088,20.72,0.188067408,138.5135772,20.72062857,2870.088385,4.943084096,137.3073335,3.078233495,20.7198481,2844.987092,2884.265021456
2080,2080,2080,srad,1192,0.972949053,0,0,0,0.742801437,0.10798272,0.187094056,0,31190848.79,62780441.11,96.02939255,93.98693664,93.28151535,95.20248204,137.6639079,1429.681,20.67333333,0.187094056,139.7298284,20.67332381,2888.679988,4.932053076,139.8863674,3.076082626,20.6739253,2892.00031,2845.97185552712
2081,2081,2081,srad,1200,0.971930496,0,0,0,0.743860993,0.10798272,0.18375461,0,30721554.81,62276076.58,96.13262411,94.16170213,93.55602837,95.37304965,139.604305,1450.544,20.77333333,0.18375461,142.5593629,20.77185,2961.221702,4.945949598,142.7917447,3.080685979,20.74491498,2962.202603,2900.046762067986
2082,2082,2082,srad,1207,0.974253886,0,0,0,0.740840674,0.10798272,0.187289508,0,30653536.01,62008871.47,96.2765544,95.19430052,94.43069948,95.49805699,142.3240499,1471.715,20.47666667,0.187289508,139.4874975,20.46959111,2855.252038,4.96510815,139.7601082,3.066967075,20.49978129,2865.051651,2914.322128926747
2083,2083,2083,srad,1215,0.972960084,0,0,0,0.743388655,0.10798272,0.181604342,0,31972667.28,63024946.07,96.62605042,95.65896359,95.22478992,95.79411765,142.4399188,1463.559,20.76333333,0.181604342,142.2717906,20.76197143,2953.842851,4.965916263,142.1272786,3.080226596,20.74354864,2948.224117,2957.527513542533
2084,2084,2084,srad,1222,0.973554551,0,0,0,0.749574564,0.10798272,0.183419626,0,32321968.52,63507621.25,96.49451259,94.97288573,93.76436411,95.07295029,144.1756759,1482.238,20.56666667,0.183419626,137.4191042,20.56826667,2826.472781,4.977944567,143.1376121,3.071148913,20.56984467,2944.318447,2965.213068157252
2085,2085,2085,srad,1230,0.971932749,0,0,0,0.729364766,0.10798272,0.180009503,0,28872856.34,59916029.56,96.03289474,94.86330409,94.17032164,95.25365497,142.4775336,1469.288,21.12,0.180009503,144.7093187,21.11560952,3055.625468,4.966178463,142.3056822,3.096482177,21.10639913,3003.560528,3009.1255096319996
2086,2086,2086,srad,1237,0.973425787,0,0,0,0.744302849,0.10798272,0.181041979,0,31068670.26,62748731.8,96.29235382,95.07721139,94.40404798,95.47826087,142.81244,1475.708,20.68666667,0.181041979,145.9072988,20.68865,3018.625038,4.968509951,146.193299,3.076697633,20.69064174,3024.833174,2954.313342609375
2087,2087,2087,srad,1245,0.972940541,0,0,0,0.744302849,0.10798272,0.178018919,0,31068670.26,62748731.8,97.97837838,96.97837838,96.32432432,96.97837838,145.3468649,320.478,20.66,0.178018919,148.4149179,20.6618119,3066.521118,4.985979591,148.759641,3.075467242,20.66449752,3074.043232,3002.866228834
2088,2088,2088,srad,1252,0.971,0,0,0,0.002,0.10798272,0.169105263,0,87701.0,172379.0,97.66578947,96.84473684,96.0,97.0,147.4190816,318.878,20.15,0.169105263,109.4015827,20.15096905,2204.547907,5.000039905,108.5926175,3.051639905,20.15163527,2188.318821,2970.4944942399998
2089,2089,2089,srad,1260,0.974159805,0,0,0,0.756801117,0.10798272,0.178440335,0,30994775.82,62595105.61,95.30704815,94.27773901,94.15701326,94.52407537,145.0668828,1498.374,20.67333333,0.178440335,149.4836389,20.67423809,3090.460341,4.984064618,149.8493425,3.076082626,20.67322352,3097.868951,2999.0160232684434
2090,2090,2090,srad,1267,0.972619082,0,0,0,0.74395911,0.10798272,0.176447633,0,29623172.49,60338805.6,95.42324247,94.46556671,94.1061693,94.5989957,149.0536564,1532.518,20.49,0.176447633,146.1619962,20.49436429,2995.497195,5.010992939,146.6040859,3.067587711,20.50509802,3006.131152,3054.1094196359995
2091,2091,2091,srad,1275,0.974188666,0,0,0,0.744289096,0.10798272,0.174920373,0,30986570.55,62068550.29,96.42898135,96.39096126,95.98278336,95.65638451,149.5359935,1530.821,21.09666667,0.174920373,150.0160023,21.09125238,3164.025366,5.014202215,149.8657105,3.095426768,21.08477128,3159.884229,3154.711010036787
2092,2092,2092,srad,1282,0.970725764,0,0,0,0.752048473,0.10798272,0.17376162,0,32036773.9,63910368.23,96.22377158,96.25830013,95.48605578,95.49535193,151.1261355,1555.339,21.08,0.17376162,150.2470029,21.07720952,3166.78756,5.024710016,150.5644787,3.094672221,21.0422209,3168.211021,3185.73893634
2093,2093,2093,srad,1290,0.971137014,0,0,0,0.751989775,0.10798272,0.173336742,0,31640242.21,63779005.41,96.05589639,96.00477164,95.84253579,95.19768234,151.7702829,1548.424,20.47333333,0.173336742,151.28385,20.47841666,3098.053715,5.028935374,151.6229312,3.066811855,20.49424679,3107.397771,3107.2435914000994
2094,2094,2094,srad,1297,0.972731638,0,0,0,0.753154661,0.10798272,0.174489407,0,31689602.47,62130769.17,96.59180791,96.5960452,95.99081921,95.69350282,152.8975332,1563.686,20.73,0.174489407,151.7524323,20.72960952,3145.768666,5.036287012,151.6876977,3.078693794,20.72898904,3144.332623,3169.565863236
2095,2095,2095,srad,1305,0.965815083,0,0,0,0.747653372,0.10798272,0.169719362,0,30422774.12,61589475.3,96.04641044,96.06018854,95.98042059,95.23712835,153.8883387,1579.162,20.50666667,0.169719362,154.3579571,20.50882857,3165.700881,5.042704462,154.6013414,3.068362965,20.51849619,3172.187035,3155.736866120961
2096,2096,2096,srad,1312,0.969118449,0,0,0,0.75679397,0.10798272,0.17195621,0,31649471.6,62746463.53,96.02512563,96.11414214,95.98133525,95.20603015,151.9648449,1557.161,20.94,0.17195621,154.9541393,20.93597857,3244.11654,5.030208123,155.0994066,3.088311455,20.91848201,3244.444147,3182.1438522060002
2097,2097,2097,srad,1320,0.970456175,0,0,0,0.753695883,0.10798272,0.171316733,0,32444907.14,63803473.17,96.04448871,96.5312085,95.26162019,94.55511288,155.8384356,1583.206,20.74333333,0.171316733,154.7314963,20.74428571,3209.794368,5.055216203,154.5882064,3.079307197,20.74980887,3207.675736,3232.6086152765383
2098,2098,2098,srad,1327,0.969103967,0,0,0,0.755562927,0.10798272,0.170153899,0,30862784.31,62588054.71,96.47332421,97.25923393,96.48905609,95.70793434,156.0671662,1587.107,20.90666667,0.170153899,156.3981449,20.88628902,3266.576856,5.056673524,156.5389064,3.086791005,20.90140248,3271.882686,3262.8442218748905
2099,2099,2099,srad,1335,0.96872619,0,0,0,0.756908964,0.10798272,0.169240196,0,31669477.09,62750408.21,96.36134454,97.05042017,96.41036415,95.51470588,157.1161275,1599.395,20.35333333,0.169240196,158.827366,20.35999047,3233.723659,5.063329747,158.6426526,3.061207855,20.37191667,3231.854898,3197.83691452628
2100,2100,2100,srad,1342,0.971365702,0,0,0,0.756380854,0.10798272,0.166591598,0,31586372.82,63154060.39,95.98347107,96.87947658,96.06818182,95.17217631,161.8433905,1641.247,20.84,0.166591598,160.0464539,20.83811429,3335.066297,5.092788944,159.8548775,3.083743151,20.83102332,3329.940682,3372.81625802
2101,2101,2101,srad,1350,0.97186075,0,0,0,0.75809596,0.10798272,0.168365801,0,31992085.79,63680420.79,95.84559885,96.75252525,95.94733045,95.12698413,161.1098016,1639.917,20.70666667,0.168365801,160.370905,20.70329762,3320.206576,5.088273893,160.2416265,3.077619433,20.70384124,3317.617195,3336.0469590010325
2102,2102,2102,srad,1357,0.970169757,0,0,0,0.753804565,0.10798272,0.167943652,0,31595187.81,63568563.44,95.81883024,96.08345221,95.86233951,95.15905849,160.4672518,1629.903,20.7,0.167943652,161.355998,20.70104048,3340.237046,5.084302347,161.017998,3.077312261,20.70065628,3333.178231,3321.67211226
2103,2103,2103,srad,1365,0.969609342,0,0,0,0.759680113,0.10798272,0.165679406,0,32527496.34,65325277.49,96.22222222,96.96815287,96.32696391,95.49469214,161.5952442,1639.055,20.46666667,0.165679406,162.7882744,20.46687619,3331.767458,5.091263948,162.5904805,3.066501345,20.46750463,3327.821413,3307.3159984986505
2104,2104,2104,srad,1372,0.973559708,0,0,0,0.744271324,0.10798272,0.164815597,0,30186537.91,61178497.35,96.23151909,96.9829407,96.31437855,95.50040617,162.9966661,1652.823,20.28666667,0.164815597,160.969678,20.29034286,3266.129957,5.099846099,164.3872416,3.058080899,20.28915204,3335.277738,3306.659033491989
2105,2105,2105,srad,1380,0.970976837,0,0,0,0.747120607,0.10798272,0.164146965,0,30874352.2,61848927.58,95.69169329,96.58865815,95.84664537,94.92651757,163.3033818,1651.155,20.98,0.164146965,163.0083287,20.97748571,3419.504887,5.101714608,163.2316746,3.090132949,20.96673297,3422.434934,3426.1049501640005
2106,2106,2106,stencil,510,0.999979241,0,0,0,0.420252076,0.10798272,0.430545077,0,20417543.87,36359527.26,98.64412811,56.13048636,55.13819692,97.66903915,113.6662011,1305.148,30.69,0.430545077,115.3819969,30.70060238,3542.296809,4.742025309,114.9673169,3.456001174,30.70109659,3529.622701,3488.415711759
2107,2107,2107,stencil,517,1.0,0,0,0,0.41495934,0.10798272,0.43078079,0,19533681.41,35418795.56,98.55038303,56.07189157,55.0807307,97.54036535,114.2610436,1304.45,30.91333333,0.43078079,114.285665,30.89848333,3531.253715,4.7471995,112.6566474,3.463023895,30.90757986,3481.944326,3532.1897274404632
2108,2108,2108,stencil,525,0.996774051,0,0,0,0.417387342,0.10798272,0.422518987,0,47007463.36,34132948.75,98.59177215,57.0664557,56.09810127,97.59177215,115.0136152,1301.478,30.81666667,0.422518987,115.604814,30.88741429,3570.733784,4.753707557,114.898808,3.459990262,30.83113218,3542.460336,3544.3362421300453
2109,2109,2109,stencil,532,0.999966586,0,0,0,0.419247874,0.10798272,0.423928311,0,19553630.95,35254772.63,99.15492102,57.41373026,56.41676792,98.15795869,115.5999684,1298.187,30.97,0.423928311,115.257309,30.93920714,3565.969758,4.758749003,115.1819785,3.464797963,30.9599931,3566.03326,3580.1310213479996
2110,2110,2110,stencil,540,0.999983456,0,0,0,0.425378064,0.10798272,0.416007966,0,20375983.8,36391898.32,98.69362745,58.14889706,57.16789216,97.71262255,119.4011661,1334.299,30.91,0.416007966,116.105101,30.90398571,3588.110383,4.790829218,116.0334876,3.46291944,30.9082166,3586.388167,3690.690044151
2111,2111,2111,stencil,547,0.997485009,0,0,0,0.423992945,0.10798272,0.415918871,0,42620436.68,35707423.29,98.50088183,57.97060553,56.97707231,97.48853616,116.4549377,1302.71,30.88,0.415918871,117.9141226,30.87920714,3641.094617,4.766054751,117.8008728,3.461978854,30.88029154,3637.725295,3596.128476176
2112,2112,2112,stencil,555,1.0,0,0,0,0.433,0.10798272,0.408,0,12096012.0,26460026.0,100.0,60.0,59.0,99.0,117.191,2.375,30.82,0.408,115.941985,30.8211,3573.459514,4.77230196,116.0151754,3.460095023,30.81907691,3575.480613,3611.8266200000003
2113,2113,2113,stencil,562,0.999944372,0,0,0,0.43070288,0.10798272,0.408560864,0,20140946.54,36059372.58,98.71989529,59.12827225,58.14986911,97.72578534,115.2004516,1274.106,30.63666667,0.408560864,117.0249572,30.66272619,3588.30422,4.755316731,116.9199686,3.454316786,30.6490102,3583.48131,3529.357835902668
2114,2114,2114,stencil,570,0.999924348,0,0,0,0.436441831,0.10798272,0.401234584,0,20163205.24,35885531.11,98.92307692,60.06993007,59.26573427,97.92307692,116.0479339,1275.55,30.94,0.401234584,116.9018494,30.92695238,3615.41793,4.762583542,116.821009,3.463859143,30.91404288,3611.409681,3590.523074866
2115,2115,2115,stencil,577,0.999991406,0,0,0,0.434134438,0.10798272,0.401209331,0,20200442.45,36482606.25,98.86556169,60.17188459,59.18661756,97.81829343,116.4200608,1278.332,30.96333333,0.401209331,117.0393546,30.94693571,3622.009383,4.765757768,116.9674721,3.464589412,30.93382424,3618.251224,3604.753148849267
2116,2116,2116,stencil,585,0.999996925,0,0,0,0.439578106,0.10798272,0.393752768,0,20044900.11,36713085.86,98.49692497,59.97539975,59.97539975,97.52337023,117.3207491,1281.179,30.37333333,0.393752768,118.3370497,30.35185476,3591.748945,4.77339915,116.8013566,3.445958275,30.34455416,3544.285091,3563.4222189395978
2117,2117,2117,stencil,592,0.999880785,0,0,0,0.470303647,0.10798272,0.416516129,0,21268928.18,38698254.07,98.58064516,62.40813464,62.01542777,97.57643759,122.053629,1254.213,29.10666667,0.416516129,121.0152516,29.10660477,3522.343099,4.812620268,121.7798954,3.404746631,29.12152167,3546.415863,3552.5742951668453
2118,2118,2118,stencil,600,0.999856485,0,0,0,0.472090191,0.10798272,0.40955892,0,19332841.46,36515893.07,99.01514154,63.29493088,63.29493088,98.01514154,122.9693548,1255.055,28.91333333,0.40955892,122.3942384,28.91752857,3539.338886,4.820034396,122.7369208,3.398304312,28.92329353,3549.955987,3555.4539447074358
2119,2119,2119,stencil,607,1.0,0,0,0,0.018931472,0.10798272,0.410961929,0,947769.9365,1608966.226,100.0,64.0,64.0,99.0,124.3956751,343.817,29.53,0.410961929,70.868139,29.53,2092.736145,4.831474139,71.73790722,3.418709807,29.53,2118.4204,3673.4042857030004
2120,2120,2120,stencil,615,0.999833683,0,0,0,0.470452131,0.10798272,0.402228512,0,20980609.21,37514869.08,98.35779175,63.80992313,63.80992313,97.3836478,123.5697736,1259.45,29.48666667,0.402228512,124.1172276,29.48609286,3659.732099,4.824865989,122.7414451,3.41728943,29.48393375,3618.900636,3643.660724630566
2121,2121,2121,stencil,622,1.0,0,0,0,0.47344474,0.10798272,0.403158455,0,21187577.68,39037905.82,98.46537949,63.873502,63.85286285,97.44007989,125.6145379,1271.167,29.32666667,0.403158455,124.6689758,29.32662857,3656.120748,4.841147336,121.8462269,3.412027414,29.32953944,3573.693718,3683.855681899382
2122,2122,2122,stencil,630,0.999902768,0,0,0,0.497705465,0.10798272,0.416804826,0,20356783.53,37896225.46,99.10220014,67.30021292,67.28814762,98.11781405,129.1313066,1229.542,28.17333333,0.416804826,128.5851453,28.19640238,3625.638497,4.868543991,128.5487737,3.37325505,28.18886307,3623.64378,3638.0593441802284
2123,2123,2123,stencil,637,1.0,0,0,0,0.491126995,0.10798272,0.416705066,0,20515030.9,37966005.51,98.49618321,66.85149202,66.83275503,97.50728661,129.0914393,1229.831,28.45333333,0.416705066,129.0624322,28.44607143,3671.319165,4.868237582,128.9667649,3.38280709,28.4306705,3666.611598,3673.0817524523613
2124,2124,2124,stencil,645,1.0,0,0,0,0.491126995,0.10798272,0.407117021,0,20515030.9,37966005.51,100.0,69.0,68.84308511,99.0,129.4745239,286.388,27.99,0.407117021,130.2982094,28.01584286,3650.414159,4.871177989,128.8272461,3.366950943,28.0160845,3609.235012,3623.991923961
2125,2125,2125,stencil,652,0.999792655,0,0,0,0.501204285,0.10798272,0.410379495,0,21355801.32,39771071.22,98.60367253,67.89824024,67.20887529,97.63045142,131.6031393,1250.109,28.17333333,0.410379495,129.5930393,28.1706119,3650.715215,4.887360752,128.8752248,3.37325505,28.16198452,3629.382086,3707.699110773323
2126,2126,2126,stencil,660,0.999973262,0,0,0,0.533354469,0.10798272,0.426019099,0,22386477.43,41023224.75,98.25897632,70.58976318,69.59969442,97.25362872,135.6151062,1208.451,27.41,0.426019099,135.7376112,27.41137143,3720.754077,4.917167528,135.6027827,3.346741196,27.40778246,3716.571569,3717.2100609420004
2127,2127,2127,stencil,667,0.999950433,0,0,0,0.529878836,0.10798272,0.42598033,0,21370138.13,40111983.83,98.19197482,70.54602675,69.54051928,97.17466562,135.5771589,1218.053,27.04,0.42598033,136.5149093,27.04140952,3691.555568,4.916889722,136.2025137,3.333632062,27.04286946,3683.306798,3666.0063766559997
2128,2128,2128,stencil,675,0.999972778,0,0,0,0.538133707,0.10798272,0.419227382,0,22356445.45,42107652.24,98.43394716,71.69335468,70.70296237,97.44355484,138.5104684,1227.574,26.91666667,0.419227382,135.9493158,26.91660953,3659.294649,4.938139641,135.6709106,3.329223882,26.91746705,3651.917266,3728.2401082283686
2129,2129,2129,stencil,682,0.999936495,0,0,0,0.532483119,0.10798272,0.418520096,0,21128765.61,40114409.63,98.47266881,71.73794212,70.89549839,97.48472669,136.2617797,1214.071,26.90333333,0.418520096,137.58549,26.90290952,3701.449989,4.921889903,137.2402141,3.328746156,26.90184442,3692.014887,3665.896079408127
2130,2130,2130,stencil,690,0.999875529,0,0,0,0.547928027,0.10798272,0.43076884,0,20561451.73,39751213.31,97.73751058,73.15071973,73.06689246,96.66045724,143.0800415,1214.013,25.91333333,0.43076884,137.3842908,25.92000714,3561.001798,4.970368989,137.073304,3.292621827,25.9302199,3554.340916,3707.680808259733
2131,2131,2131,stencil,697,0.998117314,0,0,0,0.55810356,0.10798272,0.429851133,0,38055140.46,40762648.08,98.47653722,73.71197411,73.6933657,97.49271845,143.8036117,1217.96,26.39,0.429851133,139.8697282,26.38056429,3689.842356,4.975378422,138.998253,3.310177983,26.38091962,3666.901739,3794.977312763
2132,2132,2132,stencil,705,0.999784281,0,0,0,0.560784281,0.10798272,0.423120401,0,20794105.18,40152345.44,98.56354515,75.04765886,74.71655518,97.56772575,141.8327299,1195.466,25.63333333,0.423120401,139.5499954,25.65542619,3580.214606,4.961674225,138.6115106,3.282163564,25.68333192,3560.005434,3635.6456426305576
2133,2133,2133,stencil,712,0.999976271,0,0,0,0.564597458,0.10798272,0.423111864,0,22593002.62,42254372.21,98.32542373,75.06610169,74.48898305,97.31186441,141.852739,1194.205,26.47333333,0.423111864,139.5408405,26.46093571,3692.38121,4.961814302,138.6657926,3.313215837,26.46036091,3669.146918,3755.314843320491
2134,2134,2134,stencil,720,0.999922512,0,0,0,0.580756117,0.10798272,0.425292822,0,22548450.94,42565400.33,98.58809135,77.74551387,77.46003263,97.59624796,151.308721,1236.05,25.34,0.425292822,143.8583439,25.34101905,3645.517033,5.02590952,143.3893676,3.271088696,25.33469885,3632.726446,3834.1629901399997
2135,2135,2135,stencil,727,0.999911661,0,0,0,0.59444788,0.10798272,0.425821555,0,22674170.53,43313825.9,98.07862191,77.23233216,76.38957597,97.10424028,144.9495186,1186.939,25.06,0.425821555,150.4262268,25.06191667,3769.969561,4.983260799,150.3337082,3.260401572,25.06372784,3767.923147,3632.434936116
2136,2136,2136,stencil,735,1.0,0,0,0,0.57642311,0.10798272,0.415953271,0,22412438.22,42689157.26,98.57264231,78.72642311,78.70858114,97.57264231,146.8017884,1211.183,25.10333333,0.415953271,145.3255338,25.10364762,3648.20099,4.995872109,143.7018211,3.26206302,25.11409458,3608.941127,3685.2142276453274
2137,2137,2137,stencil,742,0.999733624,0,0,0,0.57660524,0.10798272,0.416245415,0,22102339.47,41884098.3,98.00873362,78.19213974,78.07161572,96.98864629,145.1185493,1194.092,25.76,0.416245415,147.0560272,25.75296429,3787.128616,4.984418274,146.1450735,3.286908235,25.72800275,3760.020853,3738.2538299680004
2138,2138,2138,stencil,750,0.999954585,0,0,0,0.612702183,0.10798272,0.429021834,0,23805702.19,45409447.54,97.86550218,80.30567686,80.08034934,96.80262009,152.8465659,1193.371,24.55666667,0.429021834,151.1197916,24.55872381,3711.309225,5.03595578,151.0986186,3.240898209,24.56086758,3711.113163,3753.4021704604884
2139,2139,2139,stencil,757,0.999991342,0,0,0,0.605366234,0.10798272,0.428987013,0,22333105.24,42744927.01,98.55930736,80.72380952,80.61385281,97.53852814,152.9473749,1197.357,24.7,0.428987013,152.6767271,24.69774048,3770.770183,5.036610823,152.6333235,3.246490992,24.69742471,3769.650016,3777.80016003
2140,2140,2140,stencil,765,0.995145203,0,0,0,0.599360415,0.10798272,0.416711322,0,53534925.59,53926701.98,99.51598963,83.43906655,82.53846154,98.51166811,152.3360882,1204.349,24.44666667,0.416711322,149.1082783,24.44739048,3645.308303,5.032632167,148.9088576,3.236584759,24.44999749,3640.821194,3724.10957003712
2141,2141,2141,stencil,772,0.998095238,0,0,0,0.030666667,0.10798272,0.417095238,0,1288033.333,2260577.095,100.0,84.0,83.0,99.0,152.2785714,419.705,24.54333333,0.417095238,120.2710425,24.54333333,2951.852286,5.032256994,108.7644522,3.240376356,24.54333333,2669.442205,3737.4237368864046
2142,2142,2142,stencil,780,0.993751901,0,0,0,0.632294677,0.10798272,0.433160646,0,79420430.67,43926717.4,98.2338403,83.22813688,83.20342205,97.24334601,159.3890494,1185.253,23.63666667,0.433160646,155.7350337,23.63775,3681.225793,5.077602423,155.5728128,3.204235848,23.64348109,3678.282858,3767.4258315159636
2143,2143,2143,stencil,787,0.999691914,0,0,0,0.654688843,0.10798272,0.434979529,0,22311152.84,44459466.79,97.38587513,82.48925281,82.43398158,96.37052201,156.2032897,1168.762,23.94,0.434979529,151.1648463,23.93940476,3618.796441,5.057539807,154.1404716,3.21647294,23.9369306,3689.649771,3739.506755418
2144,2144,2144,stencil,795,0.999975655,0,0,0,0.633187266,0.10798272,0.425417603,0,22280058.62,43032667.05,97.67322097,83.93632959,83.71722846,96.61516854,159.4072257,1187.927,23.88333333,0.425417603,156.8177605,23.88359285,3745.371544,5.077715742,156.5501553,3.214198235,23.88602579,3739.361047,3807.1759066036425
2145,2145,2145,stencil,802,0.999990196,0,0,0,0.641704902,0.10798272,0.426077451,0,23626180.03,44887952.88,97.66666667,84.14215686,83.66666667,96.58333333,158.8798529,1183.692,24.07666667,0.426077451,159.8706453,24.07652857,3849.13016,5.074422614,158.8137833,3.221937799,24.07335895,3823.181211,3825.2972588519333
2146,2146,2146,stencil,810,0.99999501,0,0,0,0.673188623,0.10798272,0.441285429,0,24526151.49,47091473.18,98.16367265,86.1996008,85.17764471,97.1237525,165.9269002,1157.993,23.16666667,0.441285429,158.6370035,23.16838572,3675.363286,5.117555993,159.2150415,3.184974273,23.1672615,3688.5765,3843.9731885197566
2147,2147,2147,stencil,817,0.999747801,0,0,0,0.678219941,0.10798272,0.441079179,0,23323527.37,46486995.57,97.83577713,85.86217009,84.7829912,96.7829912,165.9910547,1162.644,23.19,0.441079179,157.0685,23.18982619,3642.391215,5.117940246,159.5396359,3.185939325,23.18833032,3699.457777,3849.3325584930003
2148,2148,2148,stencil,825,0.999816103,0,0,0,0.677614314,0.10798272,0.436576541,0,25130650.91,47894285.69,98.08648111,86.11729622,86.08349901,97.11630219,166.3537823,1163.385,23.10333333,0.436576541,164.1530125,23.10301904,3792.430174,5.120110029,164.9857589,3.182350143,23.10558163,3812.09192,3843.3268831831547
